Step,Energy 1,Energy 2,Energy 3,Energy 5,Energy 10
38,8917.103516,8911.569336,8909.265625,8908.970703,8904.72168
39,8916.644531,8911.569336,8909.265625,8908.970703,8904.72168
40,8916.644531,8910.853516,8909.265625,8908.970703,8904.72168
41,8916.292969,8910.853516,8909.265625,8908.970703,8903.563477
42,8916.06543,8910.853516,8909.265625,8908.970703,8903.563477
43,8914.523438,8910.853516,8909.265625,8908.970703,8903.563477
44,8914.523438,8908.071289,8909.265625,8908.970703,8903.563477
45,8914.523438,8908.071289,8909.265625,8908.970703,8903.563477
46,8914.523438,8908.071289,8909.265625,8908.970703,8903.563477
47,8914.523438,8908.071289,8909.265625,8908.970703,8903.563477
48,8914.317383,8908.071289,8909.265625,8908.970703,8903.563477
49,8914.052734,8908.071289,8909.265625,8908.970703,8903.563477
50,8914.052734,8908.071289,8909.265625,8908.970703,8903.563477
51,8912.725586,8908.071289,8909.265625,8908.970703,8903.563477
52,8912.725586,8908.071289,8909.265625,8908.970703,8903.563477
53,8912.725586,8906.15918,8909.265625,8908.970703,8900.172852
54,8912.725586,8906.15918,8909.265625,8908.970703,8900.172852
55,8912.725586,8906.15918,8909.265625,8908.970703,8900.172852
56,8912.725586,8906.15918,8909.265625,8908.970703,8900.172852
57,8912.725586,8906.15918,8909.265625,8908.970703,8899.053711
58,8911.826172,8906.15918,8909.265625,8908.970703,8893.861328
59,8911.826172,8906.15918,8909.265625,8908.970703,8893.861328
60,8911.572266,8906.15918,8909.265625,8908.970703,8893.861328
61,8911.572266,8906.15918,8909.265625,8908.970703,8893.861328
62,8911.572266,8906.15918,8909.265625,8908.970703,8893.861328
63,8911.572266,8906.15918,8909.265625,8908.970703,8893.861328
64,8911.572266,8906.15918,8909.265625,8908.970703,8893.861328
65,8911.103516,8906.15918,8909.265625,8908.970703,8893.861328
66,8910.042969,8906.15918,8909.265625,8908.970703,8893.861328
67,8910.042969,8906.15918,8909.265625,8908.958008,8893.861328
68,8910.042969,8906.15918,8909.265625,8908.549805,8893.861328
69,8910.042969,8906.15918,8909.265625,8908.135742,8893.861328
70,8910.042969,8906.15918,8909.265625,8908.135742,8893.861328
71,8910.042969,8906.15918,8909.265625,8908.135742,8893.861328
72,8910.042969,8906.15918,8909.265625,8905.132813,8893.861328
73,8910.042969,8906.15918,8909.265625,8905.132813,8893.861328
74,8910.042969,8906.15918,8909.265625,8904.680664,8893.861328
75,8910.042969,8905.834961,8909.265625,8902.084961,8893.861328
76,8909.785156,8905.50293,8909.265625,8902.084961,8893.861328
77,8909.052734,8904.268555,8909.265625,8902.084961,8893.861328
78,8909.052734,8904.268555,8909.265625,8902.084961,8893.861328
79,8909.052734,8904.268555,8909.265625,8902.084961,8893.861328
80,8909.052734,8904.268555,8909.265625,8902.084961,8893.861328
81,8907.378906,8904.268555,8909.265625,8902.084961,8893.861328
82,8907.378906,8904.268555,8909.265625,8902.084961,8893.861328
83,8907.378906,8904.268555,8909.265625,8901.304688,8893.861328
84,8907.378906,8904.268555,8909.265625,8901.304688,8893.861328
85,8907.378906,8904.268555,8909.265625,8901.304688,8893.861328
86,8907.378906,8903.381836,8909.265625,8901.304688,8893.861328
87,8907.378906,8903.236328,8909.265625,8900.548828,8893.861328
88,8907.378906,8900.458984,8909.265625,8900.548828,8893.861328
89,8906.804688,8900.458984,8909.265625,8900.548828,8893.503906
90,8906.804688,8900.458984,8909.265625,8900.548828,8893.503906
91,8906.804688,8900.458984,8909.265625,8900.548828,8893.503906
92,8906.804688,8900.458984,8909.265625,8900.548828,8893.503906
93,8906.804688,8900.458984,8909.265625,8900.548828,8893.503906
94,8905.802734,8900.458984,8909.265625,8900.548828,8893.503906
95,8905.802734,8900.458984,8909.265625,8900.548828,8893.503906
96,8905.802734,8900.458984,8909.265625,8900.548828,8891.363281
97,8905.802734,8900.458984,8909.265625,8899.428711,8891.363281
98,8905.802734,8900.458984,8909.265625,8899.428711,8891.363281
99,8905.802734,8900.458984,8909.265625,8899.428711,8891.363281
100,8905.331055,8900.458984,8909.265625,8899.428711,8891.363281
101,8905.331055,8900.458984,8909.265625,8899.428711,8891.363281
102,8905.331055,8900.458984,8909.265625,8899.428711,8891.363281
103,8905.331055,8900.458984,8909.265625,8899.428711,8891.363281
104,8905.331055,8900.458984,8909.265625,8899.428711,8891.363281
105,8905.331055,8900.458984,8909.265625,8899.428711,8891.363281
106,8905.306641,8900.458984,8909.265625,8899.428711,8891.363281
107,8901.050781,8900.075195,8909.265625,8899.428711,8891.363281
108,8901.050781,8900.075195,8909.265625,8899.428711,8891.363281
109,8901.050781,8900.075195,8909.265625,8899.428711,8891.363281
110,8901.050781,8900.075195,8909.265625,8898.969727,8891.363281
111,8901.050781,8900.075195,8909.027344,8896.597656,8891.363281
112,8901.050781,8900.075195,8908.47168,8896.597656,8890.749023
113,8901.050781,8899.958984,8907.868164,8896.597656,8890.749023
114,8901.050781,8899.958984,8907.868164,8896.597656,8890.749023
115,8901.050781,8899.900391,8907.868164,8896.597656,8890.749023
116,8901.050781,8899.223633,8907.350586,8896.597656,8888.145508
117,8901.050781,8899.223633,8907.350586,8893.370117,8888.145508
118,8901.050781,8897.681641,8907.350586,8893.370117,8888.145508
119,8901.050781,8897.681641,8907.350586,8893.370117,8888.145508
120,8901.050781,8897.681641,8906.664063,8893.370117,8885.288086
121,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
122,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
123,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
124,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
125,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
126,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
127,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
128,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
129,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
130,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
131,8901.050781,8897.681641,8901.342773,8893.370117,8885.288086
132,8901.050781,8897.681641,8901.342773,8893.370117,8884.609375
133,8901.050781,8897.681641,8901.342773,8893.370117,8884.609375
134,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
135,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
136,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
137,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
138,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
139,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
140,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
141,8901.050781,8897.681641,8901.342773,8893.370117,8882.878906
142,8901.050781,8896.853516,8901.342773,8893.370117,8882.878906
143,8901.050781,8896.597656,8901.342773,8893.370117,8882.878906
144,8901.050781,8896.597656,8901.342773,8893.370117,8882.878906
145,8901.050781,8896.597656,8901.342773,8893.370117,8882.878906
146,8901.050781,8896.597656,8901.342773,8893.370117,8882.878906
147,8901.050781,8896.597656,8901.342773,8893.370117,8882.878906
148,8901.050781,8896.538086,8901.342773,8893.370117,8882.878906
149,8901.050781,8896.538086,8901.342773,8893.370117,8882.878906
150,8901.050781,8896.538086,8901.342773,8893.370117,8882.878906
151,8901.050781,8893.433594,8901.342773,8893.370117,8882.019531
152,8901.050781,8893.433594,8901.342773,8893.370117,8882.019531
153,8901.050781,8893.433594,8901.342773,8893.370117,8882.019531
154,8901.050781,8893.433594,8901.342773,8893.370117,8880.65332
155,8901.050781,8893.433594,8901.342773,8893.370117,8880.65332
156,8901.050781,8893.433594,8901.342773,8893.370117,8880.65332
157,8901.050781,8893.433594,8901.342773,8893.360352,8880.65332
158,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
159,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
160,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
161,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
162,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
163,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
164,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
165,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
166,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
167,8901.050781,8893.433594,8901.342773,8891.157227,8879.043945
168,8901.050781,8893.433594,8901.342773,8891.157227,8879.040039
169,8901.050781,8893.433594,8901.342773,8891.157227,8879.040039
170,8901.050781,8893.433594,8901.342773,8891.157227,8879.040039
171,8901.050781,8893.433594,8901.342773,8891.157227,8879.040039
172,8901.050781,8893.433594,8901.342773,8891.157227,8879.040039
173,8901.050781,8893.433594,8901.342773,8891.157227,8877.541992
174,8901.050781,8893.433594,8901.342773,8889.655273,8877.541992
175,8901.050781,8893.433594,8901.342773,8889.655273,8877.541992
176,8901.050781,8893.433594,8901.342773,8889.655273,8877.541992
177,8901.050781,8893.433594,8901.342773,8889.655273,8877.541992
178,8901.050781,8893.433594,8901.342773,8889.456055,8877.541992
179,8901.050781,8893.433594,8901.342773,8889.456055,8877.541992
180,8901.050781,8893.433594,8901.342773,8889.456055,8877.541992
181,8901.050781,8893.433594,8901.342773,8889.456055,8877.541992
182,8901.050781,8893.433594,8901.342773,8887.594727,8877.541992
183,8901.050781,8893.433594,8901.342773,8887.594727,8877.541992
184,8901.050781,8893.433594,8901.342773,8887.594727,8877.541992
185,8901.050781,8893.433594,8901.342773,8887.594727,8876.945313
186,8901.050781,8893.433594,8901.342773,8887.594727,8876.945313
187,8901.050781,8893.433594,8901.342773,8887.594727,8876.945313
188,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
189,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
190,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
191,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
192,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
193,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
194,8901.050781,8893.433594,8901.342773,8887.594727,8875.867188
195,8901.050781,8893.433594,8901.342773,8887.543945,8875.867188
196,8901.050781,8893.433594,8899.852539,8887.489258,8875.867188
197,8901.050781,8893.433594,8899.852539,8887.489258,8875.867188
198,8901.050781,8893.433594,8899.852539,8887.489258,8875.867188
199,8901.050781,8893.433594,8899.852539,8887.489258,8875.867188
200,8901.050781,8893.433594,8899.852539,8884.443359,8875.867188
201,8901.050781,8893.433594,8899.852539,8884.443359,8875.867188
202,8901.050781,8893.433594,8899.78418,8884.443359,8875.867188
203,8901.050781,8891.708008,8899.78418,8884.443359,8875.867188
204,8901.050781,8891.708008,8898.420898,8884.443359,8875.867188
205,8901.050781,8891.708008,8898.420898,8884.443359,8875.867188
206,8901.050781,8891.708008,8898.420898,8884.443359,8875.867188
207,8901.050781,8891.708008,8898.420898,8884.443359,8875.724609
208,8901.050781,8891.708008,8898.420898,8884.443359,8875.724609
209,8901.050781,8891.708008,8898.420898,8884.443359,8872.871094
210,8901.050781,8891.708008,8898.420898,8884.443359,8872.871094
211,8901.050781,8891.708008,8898.420898,8884.443359,8872.871094
212,8901.050781,8891.708008,8898.420898,8884.443359,8872.871094
213,8901.050781,8891.708008,8898.420898,8884.443359,8872.871094
214,8901.050781,8891.708008,8897.200195,8884.443359,8871.834961
215,8901.050781,8891.708008,8897.200195,8884.443359,8871.834961
216,8901.050781,8891.708008,8897.200195,8884.443359,8871.834961
217,8901.050781,8891.708008,8896.386719,8884.443359,8871.834961
218,8901.050781,8891.708008,8895.158203,8884.443359,8871.834961
219,8901.050781,8891.708008,8895.158203,8884.443359,8871.834961
220,8901.050781,8891.708008,8895.158203,8884.443359,8871.834961
221,8901.050781,8891.708008,8895.158203,8884.443359,8871.834961
222,8901.050781,8891.708008,8895.158203,8884.443359,8871.834961
223,8901.050781,8891.708008,8893.992188,8884.443359,8871.834961
224,8901.050781,8891.708008,8893.992188,8884.443359,8871.834961
225,8901.050781,8891.708008,8893.992188,8884.443359,8871.834961
226,8901.050781,8891.708008,8892.838867,8884.443359,8871.834961
227,8901.050781,8891.708008,8892.838867,8884.443359,8871.834961
228,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
229,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
230,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
231,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
232,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
233,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
234,8901.050781,8891.708008,8892.838867,8884.443359,8868.526367
235,8901.050781,8891.708008,8892.813477,8884.443359,8868.526367
236,8901.050781,8891.708008,8892.813477,8884.443359,8868.526367
237,8901.050781,8891.708008,8892.813477,8884.443359,8868.526367
238,8901.050781,8891.708008,8892.813477,8884.443359,8868.526367
239,8901.050781,8891.708008,8891.387695,8884.443359,8868.526367
240,8901.050781,8891.708008,8891.387695,8884.443359,8868.526367
241,8901.050781,8891.708008,8891.387695,8884.443359,8868.526367
242,8901.050781,8891.708008,8891.387695,8884.443359,8868.526367
243,8901.050781,8891.708008,8890.992188,8884.443359,8868.526367
244,8901.050781,8891.708008,8890.992188,8884.443359,8868.526367
245,8901.050781,8891.708008,8889.668945,8884.443359,8868.526367
246,8901.050781,8891.708008,8889.668945,8884.443359,8868.526367
247,8901.050781,8891.708008,8889.668945,8884.443359,8868.526367
248,8901.050781,8891.708008,8889.668945,8884.443359,8868.526367
249,8901.050781,8891.708008,8889.668945,8884.443359,8868.526367
250,8901.050781,8891.708008,8888.102539,8884.443359,8868.526367
251,8901.050781,8891.708008,8888.102539,8884.443359,8868.526367
252,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
253,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
254,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
255,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
256,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
257,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
258,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
259,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
260,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
261,8901.050781,8891.708008,8887.449219,8884.443359,8868.526367
262,8901.050781,8891.708008,8886.561523,8884.443359,8868.526367
263,8901.050781,8891.708008,8886.063477,8884.443359,8868.526367
264,8901.050781,8891.708008,8885.53125,8884.443359,8868.526367
265,8901.050781,8891.708008,8885.282227,8884.443359,8868.526367
266,8901.050781,8891.708008,8885.282227,8884.443359,8868.526367
267,8901.050781,8891.708008,8885.282227,8884.443359,8868.526367
268,8901.050781,8891.708008,8884.126953,8883.756836,8868.526367
269,8901.050781,8891.708008,8884.126953,8883.756836,8868.526367
270,8901.050781,8891.708008,8884.126953,8883.756836,8868.526367
271,8901.050781,8891.708008,8884.126953,8883.756836,8868.526367
272,8901.050781,8891.708008,8884.126953,8883.160156,8868.526367
273,8901.050781,8891.708008,8884.126953,8883.160156,8868.526367
274,8901.050781,8891.708008,8884.126953,8883.160156,8868.526367
275,8901.050781,8891.708008,8884.126953,8883.160156,8868.526367
276,8901.050781,8891.463867,8884.126953,8883.160156,8868.526367
277,8901.050781,8890.188477,8884.126953,8883.160156,8868.526367
278,8901.050781,8890.188477,8884.126953,8883.160156,8868.526367
279,8901.050781,8890.188477,8884.126953,8883.160156,8868.526367
280,8901.050781,8890.188477,8884.126953,8883.160156,8868.526367
281,8901.050781,8890.188477,8884.126953,8882.507813,8868.526367
282,8901.050781,8890.188477,8884.126953,8882.507813,8868.526367
283,8901.050781,8890.188477,8883.202148,8882.507813,8868.526367
284,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
285,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
286,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
287,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
288,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
289,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
290,8901.050781,8887.588867,8883.202148,8880.708008,8868.526367
291,8901.050781,8887.588867,8882.760742,8880.708008,8868.526367
292,8901.050781,8887.588867,8882.760742,8880.708008,8868.526367
293,8901.050781,8887.588867,8882.760742,8880.708008,8868.526367
294,8901.050781,8884.313477,8882.177734,8880.708008,8868.526367
295,8901.050781,8884.313477,8881.867188,8880.708008,8868.526367
296,8901.050781,8884.313477,8881.867188,8880.708008,8868.526367
297,8901.050781,8884.313477,8878.670898,8880.708008,8868.526367
298,8901.050781,8884.313477,8878.670898,8880.708008,8868.526367
299,8901.050781,8884.313477,8878.670898,8880.708008,8868.526367
300,8901.050781,8884.313477,8878.670898,8880.708008,8868.526367
301,8901.050781,8884.313477,8878.670898,8880.708008,8868.526367
302,8901.050781,8884.313477,8878.670898,8880.708008,8868.526367
303,8901.050781,8884.313477,8878.670898,8879.489258,8868.526367
304,8901.050781,8884.313477,8878.670898,8879.489258,8868.526367
305,8901.050781,8884.313477,8878.670898,8879.489258,8868.526367
306,8901.050781,8884.313477,8878.670898,8879.489258,8868.526367
307,8901.050781,8884.313477,8878.670898,8879.489258,8868.526367
308,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
309,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
310,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
311,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
312,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
313,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
314,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
315,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
316,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
317,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
318,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
319,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
320,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
321,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
322,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
323,8901.050781,8884.313477,8878.670898,8877.693359,8868.526367
324,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
325,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
326,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
327,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
328,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
329,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
330,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
331,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
332,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
333,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
334,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
335,8901.050781,8884.313477,8878.670898,8877.693359,8867.637695
336,8901.050781,8884.313477,8878.670898,8874.943359,8866.183594
337,8901.050781,8884.313477,8878.670898,8874.943359,8866.183594
338,8901.050781,8884.313477,8878.670898,8874.943359,8866.183594
339,8901.050781,8884.313477,8878.670898,8874.943359,8866.183594
340,8901.050781,8884.313477,8878.670898,8874.943359,8865.495117
341,8901.050781,8884.313477,8878.670898,8874.943359,8865.495117
342,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
343,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
344,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
345,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
346,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
347,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
348,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
349,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
350,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
351,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
352,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
353,8901.050781,8884.313477,8878.670898,8874.943359,8863.603516
354,8901.050781,8884.313477,8878.670898,8874.50293,8863.603516
355,8901.050781,8884.313477,8878.670898,8873.259766,8863.603516
356,8901.050781,8884.313477,8878.670898,8873.259766,8860.547852
357,8901.050781,8884.313477,8878.670898,8873.259766,8860.547852
358,8901.050781,8884.313477,8878.670898,8873.259766,8860.547852
359,8901.050781,8884.313477,8878.670898,8873.259766,8860.547852
360,8901.050781,8884.313477,8878.670898,8873.259766,8860.547852
361,8901.050781,8884.313477,8878.670898,8873.259766,8860.547852
362,8901.050781,8884.313477,8878.62207,8873.259766,8860.547852
363,8901.050781,8884.313477,8878.62207,8873.259766,8860.547852
364,8901.050781,8884.313477,8878.62207,8873.259766,8860.547852
365,8901.050781,8884.313477,8878.62207,8873.259766,8860.547852
366,8901.050781,8884.313477,8878.62207,8873.259766,8860.547852
367,8901.050781,8884.313477,8878.62207,8873.259766,8859.179688
368,8901.050781,8884.313477,8878.62207,8873.259766,8859.179688
369,8901.050781,8884.313477,8878.391602,8873.259766,8858.71875
370,8901.050781,8884.313477,8878.391602,8873.259766,8857.673828
371,8901.050781,8884.313477,8878.391602,8872.713867,8857.673828
372,8901.050781,8884.313477,8878.391602,8872.713867,8857.673828
373,8901.050781,8884.313477,8877.395508,8872.713867,8857.277344
374,8901.050781,8884.313477,8877.395508,8872.713867,8857.277344
375,8901.050781,8884.313477,8875.609375,8872.713867,8856.585938
376,8901.050781,8884.313477,8875.609375,8872.713867,8853.658203
377,8901.050781,8884.313477,8875.609375,8872.713867,8853.658203
378,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
379,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
380,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
381,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
382,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
383,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
384,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
385,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
386,8901.050781,8884.313477,8875.609375,8872.129883,8853.658203
387,8901.050781,8884.313477,8875.609375,8871.792969,8853.658203
388,8901.050781,8884.313477,8875.609375,8870.740234,8853.658203
389,8901.050781,8884.313477,8875.609375,8870.740234,8853.658203
390,8901.050781,8884.313477,8875.609375,8870.740234,8853.658203
391,8901.050781,8884.313477,8875.609375,8870.740234,8853.658203
392,8901.050781,8884.313477,8875.609375,8870.740234,8853.658203
393,8901.050781,8884.313477,8875.609375,8870.59082,8853.658203
394,8901.050781,8884.313477,8875.609375,8870.59082,8853.658203
395,8901.050781,8884.313477,8875.609375,8870.59082,8853.658203
396,8901.050781,8884.313477,8875.609375,8870.59082,8853.658203
397,8901.050781,8884.313477,8875.609375,8870.59082,8853.658203
398,8901.050781,8884.313477,8875.609375,8869.270508,8853.658203
399,8901.050781,8884.313477,8875.609375,8869.270508,8853.658203
400,8901.050781,8884.313477,8875.609375,8869.270508,8853.658203
401,8901.050781,8881.081055,8875.609375,8869.270508,8853.658203
402,8901.050781,8881.081055,8875.609375,8869.270508,8853.658203
403,8901.050781,8881.081055,8875.609375,8869.270508,8853.658203
404,8901.050781,8881.081055,8875.609375,8869.270508,8853.658203
405,8901.050781,8881.081055,8875.609375,8869.270508,8853.658203
406,8901.050781,8881.081055,8875.609375,8869.270508,8853.658203
407,8901.050781,8881.081055,8874.029297,8869.270508,8853.658203
408,8901.050781,8881.081055,8874.029297,8869.270508,8853.658203
409,8901.050781,8881.081055,8874.029297,8869.270508,8853.658203
410,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
411,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
412,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
413,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
414,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
415,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
416,8901.050781,8881.081055,8873.112305,8869.270508,8853.658203
417,8901.050781,8881.081055,8872.388672,8869.270508,8853.658203
418,8901.050781,8881.081055,8872.388672,8868.636719,8853.658203
419,8901.050781,8881.081055,8872.388672,8868.636719,8853.658203
420,8901.050781,8881.081055,8872.388672,8868.636719,8853.658203
421,8901.050781,8881.081055,8872.388672,8868.636719,8853.658203
422,8901.050781,8881.081055,8872.388672,8868.636719,8853.658203
423,8901.050781,8881.081055,8872.388672,8868.636719,8853.658203
424,8901.050781,8881.081055,8872.388672,8867.623047,8853.658203
425,8901.050781,8881.081055,8872.388672,8865.833984,8853.658203
426,8901.050781,8881.081055,8872.388672,8865.833984,8853.658203
427,8901.050781,8881.081055,8872.388672,8865.833984,8853.658203
428,8901.050781,8881.081055,8872.388672,8865.476563,8853.658203
429,8901.050781,8881.081055,8872.388672,8865.476563,8853.658203
430,8901.050781,8881.081055,8872.388672,8865.474609,8853.658203
431,8901.050781,8881.081055,8871.580078,8865.474609,8853.658203
432,8901.050781,8881.081055,8871.580078,8865.474609,8853.658203
433,8901.050781,8881.081055,8871.580078,8864.014648,8853.658203
