Step,Energy 1,Energy 2,Energy 3,Energy 5,Energy 10
159,8889.746094,8889.554688,8886.291016,8870.987305,8896.992188
160,8889.746094,8889.363281,8886.291016,8870.987305,8896.865234
161,8889.746094,8889.363281,8886.291016,8870.987305,8896.865234
162,8889.746094,8889.338867,8884.282227,8870.987305,8895.054688
163,8889.746094,8889.338867,8884.282227,8870.987305,8890.573242
164,8889.746094,8889.338867,8884.282227,8870.987305,8890.573242
165,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
166,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
167,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
168,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
169,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
170,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
171,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
172,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
173,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
174,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
175,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
176,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
177,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
178,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
179,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
180,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
181,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
182,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
183,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
184,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
185,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
186,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
187,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
188,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
189,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
190,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
191,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
192,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
193,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
194,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
195,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
196,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
197,8889.746094,8885.594727,8884.282227,8870.987305,8890.573242
198,8889.746094,8885.594727,8883.630859,8870.987305,8890.573242
199,8889.746094,8885.594727,8883.613281,8870.987305,8890.573242
200,8889.746094,8885.594727,8883.274414,8870.987305,8890.573242
201,8889.746094,8885.594727,8882.317383,8870.987305,8890.573242
202,8889.746094,8885.594727,8882.317383,8870.987305,8890.573242
203,8889.746094,8885.594727,8882.317383,8870.987305,8890.573242
204,8889.746094,8885.594727,8882.298828,8870.987305,8890.573242
205,8889.746094,8885.594727,8882.298828,8870.987305,8890.573242
206,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
