"Step","Energy","Temperature"
"257","8933.417969","1.000000"
"258","8910.797852","1.000000"
"259","8931.257813","1.000000"
"260","8912.247070","1.000000"
"261","8932.315430","1.000000"
"262","8911.375977","1.000000"
"263","8934.393555","1.000000"
"264","8913.684570","1.000000"
"265","8935.517578","1.000000"
"266","8913.720703","1.000000"
"267","8935.560547","1.000000"
"268","8914.562500","1.000000"
"269","8935.796875","1.000000"
"270","8915.743164","1.000000"
"271","8932.895508","1.000000"
"272","8911.026367","1.000000"
"273","8929.009766","1.000000"
"274","8916.843750","1.000000"
"275","8927.733398","1.000000"
"276","8914.903320","1.000000"
"277","8926.275391","1.000000"
"278","8909.919922","1.000000"
"279","8927.839844","1.000000"
"280","8906.617188","1.000000"
"281","8927.869141","1.000000"
"282","8907.308594","1.000000"
"283","8928.187500","1.000000"
"284","8907.799805","1.000000"
"285","8926.069336","1.000000"
"286","8905.233398","1.000000"
"287","8929.570313","1.000000"
"288","8904.313477","1.000000"
"289","8931.647461","1.000000"
"290","8903.618164","1.000000"
"291","8925.351563","1.000000"
"292","8902.598633","1.000000"
"293","8927.028320","1.000000"
"294","8902.018555","1.000000"
"295","8932.704102","1.000000"
"296","8900.123047","1.000000"
"297","8928.394531","1.000000"
"298","8898.424805","1.000000"
"299","8928.173828","1.000000"
"300","8899.960938","1.000000"
"301","8927.541992","1.000000"
"302","8900.268555","1.000000"
"303","8929.400391","1.000000"
"304","8901.165039","1.000000"
"305","8926.541992","1.000000"
"306","8895.511719","1.000000"
"307","8929.432617","1.000000"
"308","8894.998047","1.000000"
"309","8929.567383","1.000000"
"310","8894.217773","1.000000"
"311","8931.688477","1.000000"
"312","8896.233398","1.000000"
"313","8935.160156","1.000000"
"314","8895.729492","1.000000"
"315","8938.686523","1.000000"
"316","8895.458984","1.000000"
"317","8936.381836","1.000000"
"318","8894.219727","1.000000"
"319","8946.140625","1.000000"
"320","8898.499023","1.000000"
"321","8938.061523","1.000000"
"322","8905.065430","1.000000"
"323","8938.137695","1.000000"
"324","8904.356445","1.000000"
"325","8938.199219","1.000000"
"326","8905.402344","1.000000"
"327","8940.252930","1.000000"
"328","8902.242188","1.000000"
"329","8944.496094","1.000000"
"330","8905.447266","1.000000"
"331","8942.171875","1.000000"
"332","8903.806641","1.000000"
"333","8942.422852","1.000000"
"334","8902.069336","1.000000"
"335","8941.415039","1.000000"
"336","8907.176758","1.000000"
"337","8942.936523","1.000000"
"338","8904.597656","1.000000"
"339","8941.382813","1.000000"
"340","8903.173828","1.000000"
"341","8936.902344","1.000000"
"342","8904.014648","1.000000"
"343","8936.677734","1.000000"
"344","8907.046875","1.000000"
"345","8935.473633","1.000000"
"346","8908.091797","1.000000"
"347","8934.614258","1.000000"
"348","8907.215820","1.000000"
"349","8936.474609","1.000000"
"350","8906.890625","1.000000"
"351","8937.984375","1.000000"
"352","8909.476563","1.000000"
"353","8940.351563","1.000000"
"354","8911.427734","1.000000"
"355","8934.908203","1.000000"
"356","8911.792969","1.000000"
"357","8935.841797","1.000000"
"358","8910.648438","1.000000"
"359","8934.586914","1.000000"
"360","8914.391602","1.000000"
"361","8922.743164","1.000000"
"362","8919.626953","1.000000"
"363","8921.752930","1.000000"
"364","8917.639648","1.000000"
"365","8922.201172","1.000000"
"366","8916.842773","1.000000"
"367","8925.300781","1.000000"
"368","8916.464844","1.000000"
"369","8929.862305","1.000000"
"370","8917.195313","1.000000"
"371","8929.136719","1.000000"
"372","8907.506836","1.000000"
"373","8929.671875","1.000000"
"374","8908.692383","1.000000"
"375","8928.417969","1.000000"
"376","8908.423828","1.000000"
"377","8928.130859","1.000000"
"378","8906.010742","1.000000"
"379","8927.107422","1.000000"
"380","8909.499023","1.000000"
"381","8929.294922","1.000000"
"382","8910.230469","1.000000"
"383","8929.581055","1.000000"
"384","8912.447266","1.000000"
"385","8928.547852","1.000000"
"386","8910.248047","1.000000"
"387","8927.350586","1.000000"
"388","8906.132813","1.000000"
"389","8926.799805","1.000000"
"390","8908.468750","1.000000"
"391","8925.559570","1.000000"
"392","8915.398438","1.000000"
"393","8928.307617","1.000000"
"394","8918.863281","1.000000"
"395","8927.585938","1.000000"
"396","8916.461914","1.000000"
"397","8927.047852","1.000000"
"398","8915.537109","1.000000"
"399","8925.209961","1.000000"
"400","8916.097656","1.000000"
"401","8925.014648","1.000000"
"402","8916.072266","1.000000"
"403","8931.500000","1.000000"
"404","8917.019531","1.000000"
"405","8927.910156","1.000000"
"406","8917.153320","1.000000"
"407","8929.104492","1.000000"
"408","8919.460938","1.000000"
"409","8929.493164","1.000000"
"410","8919.044922","1.000000"
"411","8936.478516","1.000000"
"412","8917.818359","1.000000"
"413","8938.264648","1.000000"
"414","8919.290039","1.000000"
"415","8934.958008","1.000000"
"416","8922.923828","1.000000"
"417","8937.701172","1.000000"
"418","8922.951172","1.000000"
"419","8933.828125","1.000000"
"420","8922.751953","1.000000"
"421","8931.741211","1.000000"
"422","8924.223633","1.000000"
"423","8930.039063","1.000000"
"424","8924.949219","1.000000"
"425","8931.750000","1.000000"
"426","8924.999023","1.000000"
"427","8932.416016","1.000000"
"428","8924.042969","1.000000"
"429","8936.588867","1.000000"
"430","8925.906250","1.000000"
"431","8937.522461","1.000000"
"432","8924.665039","1.000000"
"433","8935.995117","1.000000"
"434","8925.272461","1.000000"
"435","8929.962891","1.000000"
"436","8921.234375","1.000000"
"437","8929.881836","1.000000"
"438","8927.380859","1.000000"
"439","8926.580078","1.000000"
"440","8928.760742","1.000000"
"441","8925.237305","1.000000"
"442","8923.544922","1.000000"
"443","8925.178711","1.000000"
"444","8925.779297","1.000000"
"445","8923.780273","1.000000"
"446","8925.429688","1.000000"
"447","8923.459961","1.000000"
"448","8925.869141","1.000000"
"449","8924.094727","1.000000"
"450","8928.925781","1.000000"
"451","8927.285156","1.000000"
"452","8929.400391","1.000000"
"453","8924.929688","1.000000"
"454","8927.831055","1.000000"
"455","8927.091797","1.000000"
"456","8926.565430","1.000000"
"457","8939.251953","1.000000"
"458","8928.222656","1.000000"
"459","8938.106445","1.000000"
"460","8927.471680","1.000000"
"461","8937.715820","1.000000"
"462","8926.926758","1.000000"
"463","8934.398438","1.000000"
"464","8924.540039","1.000000"
"465","8932.178711","1.000000"
"466","8926.000000","1.000000"
"467","8934.877930","1.000000"
"468","8928.014648","1.000000"
"469","8933.016602","1.000000"
"470","8926.982422","1.000000"
"471","8934.494141","1.000000"
"472","8929.869141","1.000000"
"473","8932.955078","1.000000"
"474","8932.025391","1.000000"
"475","8930.676758","1.000000"
"476","8929.616211","1.000000"
"477","8929.728516","1.000000"
"478","8922.910156","1.000000"
"479","8928.912109","1.000000"
"480","8920.391602","1.000000"
"481","8930.494141","1.000000"
"482","8918.072266","1.000000"
"483","8928.658203","1.000000"
"484","8918.007813","1.000000"
"485","8928.383789","1.000000"
"486","8918.621094","1.000000"
"487","8929.191406","1.000000"
"488","8915.580078","1.000000"
"489","8928.362305","1.000000"
"490","8912.504883","1.000000"
"491","8927.601563","1.000000"
"492","8912.279297","1.000000"
"493","8926.383789","1.000000"
"494","8918.451172","1.000000"
"495","8928.896484","1.000000"
"496","8923.659180","1.000000"
"497","8924.412109","1.000000"
"498","8920.369141","1.000000"
"499","8922.662109","1.000000"
"500","8920.871094","1.000000"
"501","8929.722656","1.000000"
"502","8924.468750","1.000000"
"503","8928.702148","1.000000"
"504","8921.324219","1.000000"
"505","8929.959961","1.000000"
"506","8919.646484","1.000000"
"507","8924.434570","1.000000"
"508","8920.950195","1.000000"
"509","8924.003906","1.000000"
"510","8922.396484","1.000000"
"511","8918.175781","1.000000"
"512","8923.400391","1.000000"
"513","8922.051758","1.000000"
"514","8912.799805","1.000000"
"515","8924.395508","1.000000"
"516","8911.706055","1.000000"
"517","8920.288086","1.000000"
"518","8913.722656","1.000000"
"519","8922.802734","1.000000"
"520","8914.012695","1.000000"
"521","8921.663086","1.000000"
"522","8914.717773","1.000000"
"523","8919.944336","1.000000"
"524","8914.762695","1.000000"
"525","8920.325195","1.000000"
"526","8915.047852","1.000000"
"527","8919.398438","1.000000"
"528","8917.730469","1.000000"
"529","8921.287109","1.000000"
"530","8922.106445","1.000000"
"531","8919.633789","1.000000"
"532","8926.560547","1.000000"
"533","8921.687500","1.000000"
"534","8930.283203","1.000000"
"535","8920.636719","1.000000"
"536","8932.954102","1.000000"
"537","8924.799805","1.000000"
"538","8940.443359","1.000000"
"539","8924.872070","1.000000"
"540","8940.777344","1.000000"
"541","8923.321289","1.000000"
"542","8938.898438","1.000000"
"543","8927.046875","1.000000"
"544","8937.179688","1.000000"
"545","8928.687500","1.000000"
"546","8932.779297","1.000000"
"547","8927.090820","1.000000"
"548","8933.057617","1.000000"
"549","8929.046875","1.000000"
"550","8935.702148","1.000000"
"551","8928.596680","1.000000"
"552","8933.191406","1.000000"
"553","8929.750000","1.000000"
"554","8932.855469","1.000000"
"555","8930.378906","1.000000"
"556","8932.418945","1.000000"
"557","8935.353516","1.000000"
"558","8927.573242","1.000000"
"559","8936.927734","1.000000"
"560","8927.103516","1.000000"
"561","8935.491211","1.000000"
"562","8924.630859","1.000000"
"563","8927.427734","1.000000"
"564","8924.345703","1.000000"
"565","8928.062500","1.000000"
"566","8924.415039","1.000000"
"567","8930.030273","1.000000"
"568","8925.437500","1.000000"
"569","8935.420898","1.000000"
"570","8924.638672","1.000000"
"571","8938.696289","1.000000"
"572","8921.646484","1.000000"
"573","8941.630859","1.000000"
"574","8924.185547","1.000000"
"575","8944.374023","1.000000"
"576","8924.092773","1.000000"
"577","8944.878906","1.000000"
"578","8918.507813","1.000000"
"579","8943.388672","1.000000"
"580","8920.558594","1.000000"
"581","8946.682617","1.000000"
"582","8921.652344","1.000000"
"583","8945.254883","1.000000"
"584","8920.007813","1.000000"
"585","8945.978516","1.000000"
"586","8919.473633","1.000000"
"587","8942.071289","1.000000"
"588","8916.901367","1.000000"
"589","8943.859375","1.000000"
"590","8912.958008","1.000000"
"591","8943.630859","1.000000"
"592","8912.911133","1.000000"
"593","8940.097656","1.000000"
"594","8916.664063","1.000000"
"595","8940.701172","1.000000"
"596","8918.552734","1.000000"
"597","8940.011719","1.000000"
"598","8921.192383","1.000000"
"599","8939.208984","1.000000"
"600","8922.348633","1.000000"
"601","8940.545898","1.000000"
"602","8923.735352","1.000000"
"603","8941.824219","1.000000"
"604","8926.571289","1.000000"
"605","8944.374023","1.000000"
"606","8924.960938","1.000000"
"607","8943.434570","1.000000"
"608","8923.215820","1.000000"
"609","8946.119141","1.000000"
"610","8923.791992","1.000000"
"611","8952.293945","1.000000"
"612","8927.344727","1.000000"
"613","8951.089844","1.000000"
"614","8926.042969","1.000000"
"615","8950.968750","1.000000"
"616","8926.414063","1.000000"
"617","8947.756836","1.000000"
"618","8925.948242","1.000000"
"619","8947.175781","1.000000"
"620","8923.630859","1.000000"
"621","8949.640625","1.000000"
"622","8925.467773","1.000000"
"623","8951.178711","1.000000"
"624","8924.420898","1.000000"
"625","8951.480469","1.000000"
"626","8924.613281","1.000000"
"627","8950.183594","1.000000"
"628","8924.641602","1.000000"
"629","8950.829102","1.000000"
"630","8920.116211","1.000000"
"631","8949.486328","1.000000"
"632","8916.240234","1.000000"
"633","8949.521484","1.000000"
"634","8918.792969","1.000000"
"635","8943.686523","1.000000"
"636","8918.730469","1.000000"
"637","8943.227539","1.000000"
"638","8917.976563","1.000000"
"639","8944.017578","1.000000"
"640","8917.602539","1.000000"
"641","8943.583984","1.000000"
"642","8920.340820","1.000000"
"643","8941.029297","1.000000"
"644","8917.332031","1.000000"
"645","8941.288086","1.000000"
"646","8915.734375","1.000000"
"647","8943.141602","1.000000"
"648","8914.791992","1.000000"
"649","8941.250000","1.000000"
"650","8913.764648","1.000000"
"651","8940.859375","1.000000"
"652","8914.854492","1.000000"
"653","8939.708008","1.000000"
"654","8914.419922","1.000000"
"655","8941.064453","1.000000"
"656","8915.182617","1.000000"
"657","8941.187500","1.000000"
"658","8916.069336","1.000000"
"659","8943.164063","1.000000"
"660","8919.964844","1.000000"
"661","8941.831055","1.000000"
"662","8920.271484","1.000000"
"663","8940.400391","1.000000"
"664","8918.721680","1.000000"
"665","8942.728516","1.000000"
"666","8918.375977","1.000000"
"667","8944.130859","1.000000"
"668","8922.478516","1.000000"
"669","8944.900391","1.000000"
"670","8921.357422","1.000000"
"671","8943.127930","1.000000"
"672","8922.234375","1.000000"
"673","8941.123047","1.000000"
"674","8922.150391","1.000000"
"675","8938.589844","1.000000"
"676","8925.646484","1.000000"
"677","8942.193359","1.000000"
"678","8925.993164","1.000000"
"679","8943.203125","1.000000"
"680","8930.607422","1.000000"
"681","8945.850586","1.000000"
"682","8930.356445","1.000000"
"683","8950.666992","1.000000"
"684","8940.275391","1.000000"
"685","8949.507813","1.000000"
"686","8941.536133","1.000000"
"687","8949.257813","1.000000"
"688","8945.926758","1.000000"
"689","8951.083984","1.000000"
"690","8946.326172","1.000000"
"691","8949.811523","1.000000"
"692","8941.712891","1.000000"
"693","8956.041016","1.000000"
"694","8940.824219","1.000000"
"695","8959.260742","1.000000"
"696","8938.279297","1.000000"
"697","8957.678711","1.000000"
"698","8941.504883","1.000000"
"699","8959.991211","1.000000"
"700","8940.145508","1.000000"
"701","8964.553711","1.000000"
"702","8941.706055","1.000000"
"703","8966.474609","1.000000"
"704","8947.778320","1.000000"
"705","8970.192383","1.000000"
"706","8948.809570","1.000000"
"707","8970.566406","1.000000"
"708","8944.960938","1.000000"
"709","8968.433594","1.000000"
"710","8945.414063","1.000000"
"711","8964.413086","1.000000"
"712","8951.063477","1.000000"
"713","8965.628906","1.000000"
"714","8944.931641","1.000000"
"715","8967.272461","1.000000"
"716","8941.744141","1.000000"
"717","8962.707031","1.000000"
"718","8942.892578","1.000000"
"719","8967.830078","1.000000"
"720","8944.830078","1.000000"
"721","8967.325195","1.000000"
"722","8949.083008","1.000000"
"723","8967.317383","1.000000"
"724","8949.389648","1.000000"
"725","8968.428711","1.000000"
"726","8946.298828","1.000000"
"727","8968.361328","1.000000"
"728","8945.605469","1.000000"
"729","8966.989258","1.000000"
"730","8947.283203","1.000000"
"731","8970.166016","1.000000"
"732","8946.852539","1.000000"
"733","8969.820313","1.000000"
"734","8942.586914","1.000000"
"735","8968.125977","1.000000"
"736","8936.163086","1.000000"
"737","8964.598633","1.000000"
"738","8934.472656","1.000000"
"739","8965.120117","1.000000"
"740","8933.862305","1.000000"
"741","8963.374023","1.000000"
"742","8935.167969","1.000000"
"743","8962.503906","1.000000"
"744","8937.000977","1.000000"
"745","8965.294922","1.000000"
"746","8936.620117","1.000000"
"747","8961.267578","1.000000"
"748","8937.192383","1.000000"
"749","8961.506836","1.000000"
"750","8938.023438","1.000000"
"751","8961.121094","1.000000"
"752","8940.501953","1.000000"
"753","8962.648438","1.000000"
"754","8936.996094","1.000000"
"755","8965.961914","1.000000"
"756","8933.431641","1.000000"
"757","8970.667969","1.000000"
"758","8936.664063","1.000000"
"759","8974.814453","1.000000"
"760","8937.147461","1.000000"
"761","8967.628906","1.000000"
"762","8938.567383","1.000000"
"763","8968.252930","1.000000"
"764","8938.329102","1.000000"
"765","8967.235352","1.000000"
"766","8936.347656","1.000000"
"767","8968.270508","1.000000"
"768","8932.730469","1.000000"
"769","8962.686523","1.000000"
"770","8929.208008","1.000000"
"771","8961.524414","1.000000"
"772","8922.618164","1.000000"
"773","8957.209961","1.000000"
"774","8923.916992","1.000000"
"775","8956.223633","1.000000"
"776","8926.763672","1.000000"
"777","8958.105469","1.000000"
"778","8928.517578","1.000000"
"779","8957.658203","1.000000"
"780","8925.087891","1.000000"
"781","8956.493164","1.000000"
"782","8923.890625","1.000000"
"783","8956.700195","1.000000"
"784","8930.203125","1.000000"
"785","8956.769531","1.000000"
"786","8929.468750","1.000000"
"787","8957.062500","1.000000"
"788","8930.471680","1.000000"
"789","8959.392578","1.000000"
"790","8929.311523","1.000000"
"791","8961.108398","1.000000"
"792","8924.812500","1.000000"
"793","8964.392578","1.000000"
"794","8927.847656","1.000000"
"795","8964.803711","1.000000"
"796","8931.319336","1.000000"
"797","8960.900391","1.000000"
"798","8930.367188","1.000000"
"799","8964.276367","1.000000"
"800","8930.772461","1.000000"
"801","8960.440430","1.000000"
"802","8925.262695","1.000000"
"803","8955.085938","1.000000"
"804","8925.535156","1.000000"
"805","8959.855469","1.000000"
"806","8924.291016","1.000000"
"807","8950.313477","1.000000"
"808","8920.452148","1.000000"
"809","8949.067383","1.000000"
"810","8919.258789","1.000000"
"811","8953.213867","1.000000"
"812","8920.673828","1.000000"
"813","8951.336914","1.000000"
"814","8924.078125","1.000000"
"815","8956.051758","1.000000"
"816","8924.962891","1.000000"
"817","8946.042969","1.000000"
"818","8924.210938","1.000000"
"819","8947.400391","1.000000"
"820","8922.565430","1.000000"
"821","8946.779297","1.000000"
"822","8918.822266","1.000000"
"823","8945.154297","1.000000"
"824","8919.438477","1.000000"
"825","8944.168945","1.000000"
"826","8919.790039","1.000000"
"827","8940.864258","1.000000"
"828","8922.561523","1.000000"
"829","8939.094727","1.000000"
"830","8921.536133","1.000000"
"831","8936.284180","1.000000"
"832","8921.941406","1.000000"
"833","8941.572266","1.000000"
"834","8921.388672","1.000000"
"835","8945.791016","1.000000"
"836","8920.451172","1.000000"
"837","8948.362305","1.000000"
"838","8923.350586","1.000000"
"839","8947.595703","1.000000"
"840","8927.657227","1.000000"
"841","8948.338867","1.000000"
"842","8928.167969","1.000000"
"843","8947.104492","1.000000"
"844","8926.212891","1.000000"
"845","8944.683594","1.000000"
"846","8927.327148","1.000000"
"847","8938.933594","1.000000"
"848","8923.409180","1.000000"
"849","8935.316406","1.000000"
"850","8926.056641","1.000000"
"851","8935.179688","1.000000"
"852","8928.434570","1.000000"
"853","8940.148438","1.000000"
"854","8925.636719","1.000000"
"855","8940.576172","1.000000"
"856","8923.468750","1.000000"
"857","8939.738281","1.000000"
"858","8913.749023","1.000000"
"859","8946.399414","1.000000"
"860","8913.913086","1.000000"
"861","8946.415039","1.000000"
"862","8917.416992","1.000000"
"863","8939.903320","1.000000"
"864","8917.215820","1.000000"
"865","8937.054688","1.000000"
"866","8917.833008","1.000000"
"867","8937.258789","1.000000"
"868","8918.032227","1.000000"
"869","8936.198242","1.000000"
"870","8920.534180","1.000000"
"871","8939.403320","1.000000"
"872","8917.994141","1.000000"
"873","8939.149414","1.000000"
"874","8918.438477","1.000000"
"875","8943.610352","1.000000"
"876","8918.076172","1.000000"
"877","8943.317383","1.000000"
"878","8917.442383","1.000000"
"879","8941.338867","1.000000"
"880","8920.233398","1.000000"
"881","8938.994141","1.000000"
"882","8918.929688","1.000000"
"883","8938.052734","1.000000"
"884","8921.254883","1.000000"
"885","8933.964844","1.000000"
"886","8918.394531","1.000000"
"887","8931.327148","1.000000"
"888","8917.024414","1.000000"
"889","8927.149414","1.000000"
"890","8918.512695","1.000000"
"891","8923.811523","1.000000"
"892","8922.650391","1.000000"
"893","8924.113281","1.000000"
"894","8922.221680","1.000000"
"895","8922.262695","1.000000"
"896","8925.080078","1.000000"
"897","8919.708984","1.000000"
"898","8924.282227","1.000000"
"899","8919.596680","1.000000"
"900","8922.580078","1.000000"
"901","8916.108398","1.000000"
"902","8923.456055","1.000000"
"903","8913.207031","1.000000"
"904","8923.697266","1.000000"
"905","8911.386719","1.000000"
"906","8925.728516","1.000000"
"907","8911.547852","1.000000"
"908","8925.430664","1.000000"
"909","8906.100586","1.000000"
"910","8925.907227","1.000000"
"911","8907.800781","1.000000"
"912","8925.625977","1.000000"
"913","8912.222656","1.000000"
"914","8926.182617","1.000000"
"915","8913.715820","1.000000"
"916","8930.638672","1.000000"
"917","8914.102539","1.000000"
"918","8937.647461","1.000000"
"919","8914.055664","1.000000"
"920","8937.238281","1.000000"
"921","8915.291016","1.000000"
"922","8938.824219","1.000000"
"923","8916.156250","1.000000"
"924","8939.535156","1.000000"
"925","8914.392578","1.000000"
"926","8931.255859","1.000000"
"927","8911.401367","1.000000"
"928","8927.016602","1.000000"
"929","8912.948242","1.000000"
