"Step","Energy","Temperature"
"133","8908.139648","0.257485"
"134","8908.139648","0.254910"
"135","8908.139648","0.252361"
"136","8908.139648","0.249837"
"137","8925.982422","0.247339"
"138","8907.747070","0.244866"
"139","8907.747070","0.242417"
"140","8907.747070","0.239993"
"141","8907.747070","0.237593"
"142","8907.747070","0.235217"
"143","8907.747070","0.232865"
"144","8907.747070","0.230536"
"145","8907.747070","0.228231"
"146","8907.747070","0.225948"
"147","8907.747070","0.223689"
"148","8926.466797","0.221452"
"149","8911.939453","0.219238"
"150","8911.939453","0.217045"
"151","8926.099609","0.214875"
"152","8912.540039","0.212726"
"153","8925.269531","0.210599"
"154","8912.366211","0.208493"
"155","8912.366211","0.206408"
"156","8912.366211","0.204344"
"157","8912.366211","0.202300"
"158","8912.366211","0.200277"
"159","8912.366211","0.198275"
"160","8912.366211","0.196292"
"161","8912.366211","0.194329"
"162","8912.366211","0.192386"
"163","8912.366211","0.190462"
"164","8921.546875","0.188557"
"165","8910.306641","0.186672"
"166","8910.306641","0.184805"
"167","8910.306641","0.182957"
"168","8910.306641","0.181127"
"169","8910.306641","0.179316"
"170","8910.306641","0.177523"
"171","8910.306641","0.175748"
"172","8910.306641","0.173990"
"173","8910.306641","0.172250"
"174","8910.306641","0.170528"
"175","8910.306641","0.168822"
"176","8910.306641","0.167134"
"177","8921.794922","0.165463"
"178","8910.251953","0.163808"
"179","8910.251953","0.162170"
"180","8910.251953","0.160548"
"181","8910.251953","0.158943"
"182","8910.251953","0.157354"
"183","8910.251953","0.155780"
"184","8910.251953","0.154222"
"185","8910.251953","0.152680"
"186","8910.251953","0.151153"
"187","8910.251953","0.149642"
"188","8910.251953","0.148145"
"189","8910.251953","0.146664"
"190","8921.843750","0.145197"
"191","8912.344727","0.143745"
"192","8912.344727","0.142308"
"193","8912.344727","0.140885"
"194","8922.421875","0.139476"
"195","8911.362305","0.138081"
"196","8911.362305","0.136700"
"197","8911.362305","0.135333"
"198","8922.688477","0.133980"
"199","8911.373047","0.132640"
"200","8911.373047","0.131314"
"201","8911.373047","0.130001"
"202","8911.373047","0.128701"
"203","8911.373047","0.127414"
"204","8911.373047","0.126139"
"205","8911.373047","0.124878"
"206","8911.373047","0.123629"
"207","8911.373047","0.122393"
"208","8911.373047","0.121169"
"209","8923.353516","0.119957"
"210","8907.120117","0.118758"
"211","8907.120117","0.117570"
"212","8907.120117","0.116395"
"213","8907.120117","0.115231"
"214","8907.120117","0.114078"
"215","8907.120117","0.112937"
"216","8923.686523","0.111808"
"217","8906.802734","0.110690"
"218","8906.802734","0.109583"
"219","8906.802734","0.108487"
"220","8906.802734","0.107402"
"221","8906.802734","0.106328"
"222","8923.720703","0.105265"
"223","8906.980469","0.104212"
"224","8906.980469","0.103170"
"225","8906.980469","0.102139"
"226","8906.980469","0.101117"
"227","8906.980469","0.100106"
"228","8906.980469","0.099105"
"229","8906.980469","0.098114"
"230","8906.980469","0.097133"
"231","8906.980469","0.096162"
"232","8906.980469","0.095200"
"233","8906.980469","0.094248"
"234","8906.980469","0.093305"
"235","8906.980469","0.092372"
"236","8906.980469","0.091449"
"237","8906.980469","0.090534"
"238","8906.980469","0.089629"
"239","8906.980469","0.088733"
"240","8906.980469","0.087845"
"241","8906.980469","0.086967"
"242","8906.980469","0.086097"
"243","8906.980469","0.085236"
"244","8906.980469","0.084384"
"245","8906.980469","0.083540"
"246","8906.980469","0.082705"
"247","8906.980469","0.081877"
"248","8906.980469","0.081059"
"249","8906.980469","0.080248"
"250","8906.980469","0.079446"
"251","8906.980469","0.078651"
"252","8906.980469","0.077865"
"253","8906.980469","0.077086"
"254","8906.980469","0.076315"
"255","8906.980469","0.075552"
"256","8906.980469","0.074797"
"257","8906.980469","0.074049"
"258","8906.980469","0.073308"
"259","8906.980469","0.072575"
"260","8906.980469","0.071849"
"261","8906.980469","0.071131"
"262","8906.980469","0.070419"
"263","8906.980469","0.069715"
"264","8906.980469","0.069018"
"265","8906.980469","0.068328"
"266","8906.980469","0.067645"
"267","8906.980469","0.066968"
"268","8906.980469","0.066299"
"269","8906.980469","0.065636"
"270","8906.980469","0.064979"
"271","8906.980469","0.064329"
"272","8906.980469","0.063686"
"273","8906.980469","0.063049"
"274","8906.980469","0.062419"
"275","8906.980469","0.061795"
"276","8906.980469","0.061177"
"277","8906.980469","0.060565"
"278","8906.980469","0.059959"
"279","8906.980469","0.059360"
"280","8906.980469","0.058766"
"281","8906.980469","0.058178"
"282","8906.980469","0.057597"
"283","8906.980469","0.057021"
"284","8906.980469","0.056450"
"285","8923.707031","0.055886"
"286","8906.685547","0.055327"
"287","8906.685547","0.054774"
"288","8906.685547","0.054226"
"289","8906.685547","0.053684"
"290","8906.685547","0.053147"
"291","8906.685547","0.052615"
"292","8906.685547","0.052089"
"293","8923.664063","0.051568"
"294","8905.443359","0.051053"
"295","8905.443359","0.050542"
"296","8905.443359","0.050037"
"297","8905.443359","0.049536"
"298","8905.443359","0.049041"
"299","8905.443359","0.048551"
"300","8905.443359","0.048065"
"301","8905.443359","0.047585"
"302","8905.443359","0.047109"
"303","8905.443359","0.046638"
"304","8905.443359","0.046171"
"305","8905.443359","0.045709"
"306","8905.443359","0.045252"
"307","8905.443359","0.044800"
"308","8905.443359","0.044352"
"309","8905.443359","0.043908"
"310","8905.443359","0.043469"
"311","8905.443359","0.043035"
"312","8905.443359","0.042604"
"313","8905.443359","0.042178"
"314","8905.443359","0.041756"
"315","8905.443359","0.041339"
"316","8905.443359","0.040925"
"317","8905.443359","0.040516"
"318","8905.443359","0.040111"
"319","8905.443359","0.039710"
"320","8905.443359","0.039313"
"321","8905.443359","0.038920"
"322","8905.443359","0.038531"
"323","8905.443359","0.038145"
"324","8905.443359","0.037764"
"325","8905.443359","0.037386"
"326","8905.443359","0.037012"
"327","8905.443359","0.036642"
"328","8923.321289","0.036276"
"329","8905.375977","0.035913"
"330","8905.375977","0.035554"
"331","8905.375977","0.035198"
"332","8905.375977","0.034846"
"333","8905.375977","0.034498"
"334","8905.375977","0.034153"
"335","8905.375977","0.033811"
"336","8905.375977","0.033473"
"337","8905.375977","0.033138"
"338","8905.375977","0.032807"
"339","8905.375977","0.032479"
"340","8905.375977","0.032154"
"341","8905.375977","0.031833"
"342","8905.375977","0.031514"
"343","8905.375977","0.031199"
"344","8923.875000","0.030887"
"345","8905.555664","0.030578"
"346","8905.555664","0.030273"
"347","8905.555664","0.029970"
"348","8905.555664","0.029670"
"349","8905.555664","0.029373"
"350","8905.555664","0.029080"
"351","8905.555664","0.028789"
"352","8905.555664","0.028501"
"353","8905.555664","0.028216"
"354","8905.555664","0.027934"
"355","8905.555664","0.027655"
"356","8905.555664","0.027378"
"357","8905.555664","0.027104"
"358","8905.555664","0.026833"
"359","8905.555664","0.026565"
"360","8905.555664","0.026299"
"361","8905.555664","0.026036"
"362","8922.176758","0.025776"
"363","8905.192383","0.025518"
"364","8905.192383","0.025263"
"365","8905.192383","0.025010"
"366","8905.192383","0.024760"
"367","8905.192383","0.024513"
"368","8905.192383","0.024267"
"369","8920.268555","0.024025"
"370","8904.566406","0.023785"
"371","8904.566406","0.023547"
"372","8904.566406","0.023311"
"373","8904.566406","0.023078"
"374","8904.566406","0.022847"
"375","8904.566406","0.022619"
"376","8904.566406","0.022393"
"377","8904.566406","0.022169"
"378","8904.566406","0.021947"
"379","8904.566406","0.021728"
"380","8904.566406","0.021510"
"381","8904.566406","0.021295"
"382","8904.566406","0.021082"
"383","8904.566406","0.020871"
"384","8904.566406","0.020663"
"385","8904.566406","0.020456"
"386","8904.566406","0.020252"
"387","8918.954102","0.020049"
"388","8905.411133","0.019849"
"389","8905.411133","0.019650"
"390","8905.411133","0.019454"
"391","8905.411133","0.019259"
"392","8905.411133","0.019066"
"393","8905.411133","0.018876"
"394","8905.411133","0.018687"
"395","8905.411133","0.018500"
"396","8905.411133","0.018315"
"397","8905.411133","0.018132"
"398","8905.411133","0.017951"
"399","8905.411133","0.017771"
"400","8905.411133","0.017593"
"401","8905.411133","0.017417"
"402","8905.411133","0.017243"
"403","8905.411133","0.017071"
"404","8905.411133","0.016900"
"405","8905.411133","0.016731"
"406","8905.411133","0.016564"
"407","8905.411133","0.016398"
"408","8905.411133","0.016234"
"409","8905.411133","0.016072"
"410","8905.411133","0.015911"
"411","8905.411133","0.015752"
"412","8905.411133","0.015595"
"413","8905.411133","0.015439"
"414","8905.411133","0.015284"
"415","8905.411133","0.015131"
"416","8905.411133","0.014980"
"417","8905.411133","0.014830"
"418","8905.411133","0.014682"
"419","8905.411133","0.014535"
"420","8905.411133","0.014390"
"421","8905.411133","0.014246"
"422","8905.411133","0.014103"
"423","8905.411133","0.013962"
"424","8905.411133","0.013823"
"425","8905.411133","0.013685"
"426","8905.411133","0.013548"
"427","8905.411133","0.013412"
"428","8905.411133","0.013278"
"429","8905.411133","0.013145"
"430","8905.411133","0.013014"
"431","8905.411133","0.012884"
"432","8905.411133","0.012755"
"433","8905.411133","0.012627"
"434","8905.411133","0.012501"
"435","8905.411133","0.012376"
"436","8905.411133","0.012252"
"437","8905.411133","0.012130"
"438","8905.411133","0.012008"
"439","8905.411133","0.011888"
"440","8905.411133","0.011770"
"441","8905.411133","0.011652"
"442","8905.411133","0.011535"
"443","8905.411133","0.011420"
"444","8905.411133","0.011306"
"445","8905.411133","0.011193"
"446","8905.411133","0.011081"
"447","8905.411133","0.010970"
"448","8905.411133","0.010860"
"449","8905.411133","0.010752"
"450","8905.411133","0.010644"
"451","8905.411133","0.010538"
"452","8905.411133","0.010432"
"453","8905.411133","0.010328"
"454","8905.411133","0.010225"
"455","8905.411133","0.010122"
"456","8905.411133","0.010021"
"457","8905.411133","0.009921"
"458","8905.411133","0.009822"
"459","8905.411133","0.009724"
"460","8905.411133","0.009626"
"461","8905.411133","0.009530"
"462","8905.411133","0.009435"
"463","8905.411133","0.009340"
"464","8905.411133","0.009247"
"465","8905.411133","0.009155"
"466","8905.411133","0.009063"
"467","8905.411133","0.008972"
"468","8905.411133","0.008883"
"469","8905.411133","0.008794"
"470","8905.411133","0.008706"
"471","8905.411133","0.008619"
"472","8905.411133","0.008533"
"473","8905.411133","0.008447"
"474","8919.284180","0.008363"
"475","8905.526367","0.008279"
"476","8905.526367","0.008196"
"477","8905.526367","0.008114"
"478","8905.526367","0.008033"
"479","8905.526367","0.007953"
"480","8905.526367","0.007873"
"481","8905.526367","0.007795"
"482","8905.526367","0.007717"
"483","8905.526367","0.007640"
"484","8905.526367","0.007563"
"485","8905.526367","0.007488"
"486","8905.526367","0.007413"
"487","8905.526367","0.007339"
"488","8905.526367","0.007265"
"489","8905.526367","0.007193"
"490","8905.526367","0.007121"
"491","8905.526367","0.007049"
"492","8905.526367","0.006979"
"493","8905.526367","0.006909"
"494","8905.526367","0.006840"
"495","8905.526367","0.006772"
"496","8905.526367","0.006704"
"497","8905.526367","0.006637"
"498","8905.526367","0.006571"
"499","8905.526367","0.006505"
"500","8905.526367","0.006440"
"501","8905.526367","0.006375"
"502","8905.526367","0.006312"
"503","8905.526367","0.006249"
"504","8905.526367","0.006186"
"505","8905.526367","0.006124"
"506","8905.526367","0.006063"
"507","8905.526367","0.006002"
"508","8905.526367","0.005942"
"509","8905.526367","0.005883"
"510","8905.526367","0.005824"
"511","8905.526367","0.005766"
"512","8905.526367","0.005708"
"513","8905.526367","0.005651"
"514","8905.526367","0.005595"
"515","8905.526367","0.005539"
"516","8905.526367","0.005483"
"517","8905.526367","0.005428"
"518","8905.526367","0.005374"
"519","8905.526367","0.005320"
"520","8905.526367","0.005267"
"521","8905.526367","0.005214"
"522","8905.526367","0.005162"
"523","8905.526367","0.005111"
"524","8905.526367","0.005060"
"525","8905.526367","0.005009"
"526","8905.526367","0.004959"
"527","8905.526367","0.004909"
"528","8905.526367","0.004860"
"529","8905.526367","0.004812"
"530","8905.526367","0.004763"
"531","8905.526367","0.004716"
"532","8905.526367","0.004669"
"533","8905.526367","0.004622"
"534","8905.526367","0.004576"
"535","8905.526367","0.004530"
"536","8905.526367","0.004485"
"537","8905.526367","0.004440"
"538","8905.526367","0.004395"
"539","8905.526367","0.004352"
"540","8905.526367","0.004308"
"541","8905.526367","0.004265"
"542","8905.526367","0.004222"
"543","8905.526367","0.004180"
"544","8905.526367","0.004138"
"545","8905.526367","0.004097"
"546","8905.526367","0.004056"
"547","8905.526367","0.004015"
"548","8905.526367","0.003975"
"549","8905.526367","0.003935"
"550","8905.526367","0.003896"
"551","8919.525391","0.003857"
"552","8905.476563","0.003819"
"553","8905.476563","0.003780"
"554","8905.476563","0.003743"
"555","8905.476563","0.003705"
"556","8905.476563","0.003668"
"557","8905.476563","0.003631"
"558","8905.476563","0.003595"
"559","8905.476563","0.003559"
"560","8905.476563","0.003524"
"561","8905.476563","0.003488"
"562","8905.476563","0.003453"
"563","8905.476563","0.003419"
"564","8905.476563","0.003385"
"565","8905.476563","0.003351"
"566","8905.476563","0.003317"
"567","8905.476563","0.003284"
"568","8905.476563","0.003251"
"569","8905.476563","0.003219"
"570","8905.476563","0.003187"
"571","8905.476563","0.003155"
"572","8905.476563","0.003123"
"573","8905.476563","0.003092"
"574","8905.476563","0.003061"
"575","8905.476563","0.003030"
"576","8905.476563","0.003000"
"577","8905.476563","0.002970"
"578","8905.476563","0.002940"
"579","8905.476563","0.002911"
"580","8905.476563","0.002882"
"581","8905.476563","0.002853"
"582","8905.476563","0.002825"
"583","8905.476563","0.002796"
"584","8905.476563","0.002768"
"585","8905.476563","0.002741"
"586","8905.476563","0.002713"
"587","8905.476563","0.002686"
"588","8905.476563","0.002659"
"589","8905.476563","0.002633"
"590","8905.476563","0.002606"
"591","8905.476563","0.002580"
"592","8905.476563","0.002555"
"593","8905.476563","0.002529"
"594","8905.476563","0.002504"
"595","8905.476563","0.002479"
"596","8905.476563","0.002454"
"597","8905.476563","0.002429"
"598","8905.476563","0.002405"
"599","8905.476563","0.002381"
"600","8905.476563","0.002357"
"601","8905.476563","0.002334"
"602","8905.476563","0.002310"
"603","8905.476563","0.002287"
"604","8905.476563","0.002264"
"605","8905.476563","0.002242"
"606","8905.476563","0.002219"
"607","8905.476563","0.002197"
"608","8905.476563","0.002175"
"609","8905.476563","0.002153"
"610","8905.476563","0.002132"
"611","8905.476563","0.002110"
"612","8905.476563","0.002089"
"613","8905.476563","0.002068"
"614","8905.476563","0.002048"
"615","8905.476563","0.002027"
"616","8905.476563","0.002007"
"617","8905.476563","0.001987"
"618","8905.476563","0.001967"
"619","8905.476563","0.001947"
"620","8905.476563","0.001928"
"621","8905.476563","0.001909"
"622","8905.476563","0.001890"
"623","8905.476563","0.001871"
"624","8905.476563","0.001852"
"625","8905.476563","0.001833"
"626","8905.476563","0.001815"
"627","8905.476563","0.001797"
"628","8905.476563","0.001779"
"629","8905.476563","0.001761"
"630","8905.476563","0.001744"
"631","8905.476563","0.001726"
"632","8905.476563","0.001709"
"633","8905.476563","0.001692"
"634","8905.476563","0.001675"
"635","8905.476563","0.001658"
"636","8905.476563","0.001642"
"637","8905.476563","0.001625"
"638","8905.476563","0.001609"
"639","8905.476563","0.001593"
"640","8905.476563","0.001577"
"641","8905.476563","0.001561"
"642","8905.476563","0.001545"
"643","8905.476563","0.001530"
"644","8905.476563","0.001515"
"645","8905.476563","0.001500"
"646","8905.476563","0.001485"
"647","8905.476563","0.001470"
"648","8905.476563","0.001455"
"649","8905.476563","0.001441"
"650","8918.345703","0.001426"
"651","8905.829102","0.001412"
"652","8905.829102","0.001398"
"653","8905.829102","0.001384"
"654","8905.829102","0.001370"
"655","8905.829102","0.001356"
"656","8905.829102","0.001343"
"657","8905.829102","0.001329"
"658","8905.829102","0.001316"
"659","8905.829102","0.001303"
"660","8905.829102","0.001290"
"661","8905.829102","0.001277"
"662","8905.829102","0.001264"
"663","8905.829102","0.001251"
"664","8905.829102","0.001239"
"665","8905.829102","0.001227"
"666","8905.829102","0.001214"
"667","8905.829102","0.001202"
"668","8905.829102","0.001190"
"669","8905.829102","0.001178"
"670","8905.829102","0.001166"
"671","8905.829102","0.001155"
"672","8905.829102","0.001143"
"673","8905.829102","0.001132"
"674","8905.829102","0.001120"
"675","8905.829102","0.001109"
"676","8905.829102","0.001098"
"677","8905.829102","0.001087"
"678","8905.829102","0.001076"
"679","8905.829102","0.001066"
"680","8905.829102","0.001055"
"681","8905.829102","0.001044"
"682","8905.829102","0.001034"
"683","8905.829102","0.001024"
"684","8905.829102","0.001013"
"685","8905.829102","0.001003"
"686","8905.829102","0.000993"
"687","8905.829102","0.000983"
"688","8905.829102","0.000973"
"689","8905.829102","0.000964"
"690","8905.829102","0.000954"
"691","8905.829102","0.000944"
"692","8905.829102","0.000935"
"693","8905.829102","0.000926"
"694","8905.829102","0.000916"
"695","8905.829102","0.000907"
"696","8905.829102","0.000898"
"697","8905.829102","0.000889"
"698","8905.829102","0.000880"
"699","8905.829102","0.000872"
"700","8905.829102","0.000863"
"701","8905.829102","0.000854"
"702","8905.829102","0.000846"
"703","8905.829102","0.000837"
"704","8905.829102","0.000829"
"705","8905.829102","0.000821"
"706","8905.829102","0.000812"
"707","8905.829102","0.000804"
"708","8905.829102","0.000796"
"709","8905.829102","0.000788"
"710","8905.829102","0.000780"
"711","8905.829102","0.000772"
"712","8905.829102","0.000765"
"713","8905.829102","0.000757"
"714","8905.829102","0.000750"
"715","8905.829102","0.000742"
"716","8905.829102","0.000735"
"717","8905.829102","0.000727"
"718","8905.829102","0.000720"
"719","8905.829102","0.000713"
"720","8905.829102","0.000706"
"721","8905.829102","0.000699"
"722","8905.829102","0.000692"
"723","8905.829102","0.000685"
"724","8905.829102","0.000678"
"725","8905.829102","0.000671"
"726","8905.829102","0.000664"
"727","8905.829102","0.000658"
"728","8905.829102","0.000651"
"729","8905.829102","0.000645"
"730","8905.829102","0.000638"
"731","8905.829102","0.000632"
"732","8905.829102","0.000626"
"733","8905.829102","0.000619"
"734","8905.829102","0.000613"
"735","8905.829102","0.000607"
"736","8905.829102","0.000601"
"737","8905.829102","0.000595"
"738","8905.829102","0.000589"
"739","8905.829102","0.000583"
"740","8905.829102","0.000577"
"741","8905.829102","0.000571"
"742","8905.829102","0.000566"
"743","8905.829102","0.000560"
"744","8905.829102","0.000554"
"745","8905.829102","0.000549"
"746","8905.829102","0.000543"
"747","8905.829102","0.000538"
"748","8905.829102","0.000533"
"749","8905.829102","0.000527"
"750","8905.829102","0.000522"
"751","8905.829102","0.000517"
"752","8905.829102","0.000512"
"753","8905.829102","0.000506"
"754","8905.829102","0.000501"
"755","8905.829102","0.000496"
"756","8905.829102","0.000491"
"757","8905.829102","0.000487"
"758","8905.829102","0.000482"
"759","8905.829102","0.000477"
"760","8905.829102","0.000472"
"761","8905.829102","0.000467"
"762","8905.829102","0.000463"
"763","8905.829102","0.000458"
"764","8905.829102","0.000453"
"765","8905.829102","0.000449"
"766","8905.829102","0.000444"
"767","8905.829102","0.000440"
"768","8905.829102","0.000436"
"769","8905.829102","0.000431"
"770","8905.829102","0.000427"
"771","8905.829102","0.000423"
"772","8905.829102","0.000418"
"773","8905.829102","0.000414"
"774","8905.829102","0.000410"
"775","8905.829102","0.000406"
"776","8905.829102","0.000402"
"777","8905.829102","0.000398"
"778","8905.829102","0.000394"
"779","8905.829102","0.000390"
"780","8905.829102","0.000386"
"781","8905.829102","0.000382"
"782","8905.829102","0.000378"
"783","8905.829102","0.000375"
"784","8905.829102","0.000371"
"785","8905.829102","0.000367"
"786","8905.829102","0.000364"
"787","8905.829102","0.000360"
"788","8905.829102","0.000356"
"789","8905.829102","0.000353"
"790","8905.829102","0.000349"
"791","8905.829102","0.000346"
"792","8905.829102","0.000342"
"793","8905.829102","0.000339"
"794","8905.829102","0.000335"
"795","8905.829102","0.000332"
"796","8905.829102","0.000329"
"797","8905.829102","0.000325"
"798","8905.829102","0.000322"
"799","8905.829102","0.000319"
"800","8905.829102","0.000316"
"801","8905.829102","0.000313"
"802","8905.829102","0.000310"
"803","8905.829102","0.000306"
"804","8905.829102","0.000303"
"805","8905.829102","0.000300"
"806","8905.829102","0.000297"
"807","8905.829102","0.000294"
"808","8905.829102","0.000291"
"809","8905.829102","0.000289"
"810","8905.829102","0.000286"
"811","8905.829102","0.000283"
"812","8905.829102","0.000280"
"813","8905.829102","0.000277"
"814","8905.829102","0.000274"
"815","8905.829102","0.000272"
"816","8905.829102","0.000269"
"817","8905.829102","0.000266"
"818","8905.829102","0.000264"
"819","8905.829102","0.000261"
"820","8905.829102","0.000258"
"821","8905.829102","0.000256"
"822","8905.829102","0.000253"
"823","8905.829102","0.000251"
"824","8905.829102","0.000248"
"825","8905.829102","0.000246"
"826","8905.829102","0.000243"
"827","8905.829102","0.000241"
"828","8905.829102","0.000238"
"829","8905.829102","0.000236"
"830","8905.829102","0.000234"
"831","8905.829102","0.000231"
"832","8905.829102","0.000229"
"833","8905.829102","0.000227"
"834","8905.829102","0.000224"
"835","8905.829102","0.000222"
"836","8905.829102","0.000220"
"837","8905.829102","0.000218"
"838","8905.829102","0.000216"
"839","8905.829102","0.000213"
"840","8905.829102","0.000211"
"841","8905.829102","0.000209"
"842","8905.829102","0.000207"
"843","8905.829102","0.000205"
"844","8905.829102","0.000203"
"845","8905.829102","0.000201"
"846","8905.829102","0.000199"
"847","8905.829102","0.000197"
"848","8905.829102","0.000195"
"849","8905.829102","0.000193"
"850","8905.829102","0.000191"
"851","8905.829102","0.000189"
"852","8905.829102","0.000187"
"853","8905.829102","0.000185"
"854","8905.829102","0.000184"
"855","8905.829102","0.000182"
"856","8905.829102","0.000180"
"857","8905.829102","0.000178"
"858","8905.829102","0.000176"
"859","8905.829102","0.000175"
"860","8905.829102","0.000173"
"861","8905.829102","0.000171"
"862","8905.829102","0.000169"
"863","8905.829102","0.000168"
"864","8905.829102","0.000166"
"865","8905.829102","0.000164"
"866","8905.829102","0.000163"
"867","8905.829102","0.000161"
"868","8905.829102","0.000159"
"869","8905.829102","0.000158"
"870","8905.829102","0.000156"
"871","8905.829102","0.000155"
"872","8905.829102","0.000153"
"873","8905.829102","0.000152"
"874","8905.829102","0.000150"
"875","8905.829102","0.000149"
"876","8905.829102","0.000147"
"877","8905.829102","0.000146"
"878","8905.829102","0.000144"
"879","8905.829102","0.000143"
"880","8905.829102","0.000141"
"881","8905.829102","0.000140"
"882","8905.829102","0.000139"
"883","8905.829102","0.000137"
"884","8905.829102","0.000136"
"885","8905.829102","0.000134"
"886","8905.829102","0.000133"
"887","8905.829102","0.000132"
"888","8905.829102","0.000130"
"889","8905.829102","0.000129"
"890","8905.829102","0.000128"
"891","8905.829102","0.000127"
"892","8905.829102","0.000125"
"893","8905.829102","0.000124"
"894","8905.829102","0.000123"
"895","8905.829102","0.000122"
"896","8905.829102","0.000120"
"897","8905.829102","0.000119"
"898","8905.829102","0.000118"
"899","8905.829102","0.000117"
"900","8905.829102","0.000116"
"901","8905.829102","0.000114"
"902","8905.829102","0.000113"
"903","8905.829102","0.000112"
"904","8905.829102","0.000111"
"905","8905.829102","0.000110"
"906","8905.829102","0.000109"
"907","8905.829102","0.000108"
"908","8905.829102","0.000107"
"909","8905.829102","0.000106"
"910","8905.829102","0.000105"
"911","8905.829102","0.000103"
"912","8905.829102","0.000102"
"913","8905.829102","0.000101"
"914","8905.829102","0.000100"
"915","8905.829102","0.000099"
"916","8905.829102","0.000098"
"917","8905.829102","0.000097"
"918","8905.829102","0.000096"
"919","8905.829102","0.000096"
"920","8905.829102","0.000095"
"921","8905.829102","0.000094"
"922","8905.829102","0.000093"
"923","8905.829102","0.000092"
"924","8905.829102","0.000091"
"925","8905.829102","0.000090"
"926","8905.829102","0.000089"
"927","8905.829102","0.000088"
"928","8905.829102","0.000087"
"929","8905.829102","0.000086"
