"Step","Energy","Temperature"
"221","8885.582031","0.000000"
"222","8885.582031","0.000000"
"223","8885.582031","0.000000"
"224","8885.582031","0.000000"
"225","8885.582031","0.000000"
"226","8885.582031","0.000000"
"227","8885.582031","0.000000"
"228","8885.582031","0.000000"
"229","8885.582031","0.000000"
"230","8885.582031","0.000000"
"231","8885.582031","0.000000"
"232","8885.582031","0.000000"
"233","8885.582031","0.000000"
"234","8885.582031","0.000000"
"235","8885.582031","0.000000"
"236","8885.582031","0.000000"
"237","8885.582031","0.000000"
"238","8885.582031","0.000000"
"239","8885.582031","0.000000"
"240","8885.582031","0.000000"
"241","8885.582031","0.000000"
"242","8885.582031","0.000000"
"243","8883.589844","0.000000"
"244","8883.589844","0.000000"
"245","8883.492188","0.000000"
"246","8883.408203","0.000000"
"247","8883.408203","0.000000"
"248","8883.408203","0.000000"
"249","8883.408203","0.000000"
"250","8880.964844","0.000000"
"251","8880.964844","0.000000"
"252","8880.964844","0.000000"
"253","8880.964844","0.000000"
"254","8880.964844","0.000000"
"255","8880.964844","0.000000"
"256","8880.964844","0.000000"
"257","8880.081055","0.000000"
"258","8880.081055","0.000000"
"259","8878.937500","0.000000"
"260","8878.937500","0.000000"
"261","8878.937500","0.000000"
"262","8878.937500","0.000000"
"263","8878.937500","0.000000"
"264","8878.937500","0.000000"
"265","8878.937500","0.000000"
"266","8878.937500","0.000000"
"267","8878.937500","0.000000"
"268","8878.453125","0.000000"
"269","8878.214844","0.000000"
"270","8876.649414","0.000000"
"271","8876.649414","0.000000"
"272","8876.649414","0.000000"
"273","8876.649414","0.000000"
"274","8876.649414","0.000000"
"275","8876.649414","0.000000"
"276","8876.649414","0.000000"
"277","8876.329102","0.000000"
"278","8876.329102","0.000000"
"279","8876.024414","0.000000"
"280","8876.024414","0.000000"
"281","8876.024414","0.000000"
"282","8873.936523","0.000000"
"283","8873.936523","0.000000"
"284","8873.936523","0.000000"
"285","8873.936523","0.000000"
"286","8873.936523","0.000000"
"287","8873.936523","0.000000"
"288","8873.936523","0.000000"
"289","8872.219727","0.000000"
"290","8872.219727","0.000000"
"291","8871.403320","0.000000"
"292","8871.403320","0.000000"
"293","8870.304688","0.000000"
"294","8870.304688","0.000000"
"295","8870.304688","0.000000"
"296","8870.304688","0.000000"
"297","8870.304688","0.000000"
"298","8870.304688","0.000000"
"299","8870.304688","0.000000"
"300","8870.304688","0.000000"
"301","8870.304688","0.000000"
"302","8870.304688","0.000000"
"303","8870.304688","0.000000"
"304","8870.304688","0.000000"
"305","8870.304688","0.000000"
"306","8870.304688","0.000000"
"307","8870.304688","0.000000"
"308","8870.304688","0.000000"
"309","8870.304688","0.000000"
"310","8870.304688","0.000000"
"311","8870.304688","0.000000"
"312","8870.304688","0.000000"
"313","8870.304688","0.000000"
"314","8870.304688","0.000000"
"315","8870.304688","0.000000"
"316","8870.304688","0.000000"
"317","8870.304688","0.000000"
"318","8870.304688","0.000000"
"319","8870.304688","0.000000"
"320","8870.304688","0.000000"
"321","8870.304688","0.000000"
"322","8870.304688","0.000000"
"323","8870.304688","0.000000"
"324","8870.304688","0.000000"
"325","8870.304688","0.000000"
"326","8870.304688","0.000000"
"327","8870.304688","0.000000"
"328","8870.304688","0.000000"
"329","8870.304688","0.000000"
"330","8870.304688","0.000000"
"331","8870.304688","0.000000"
"332","8870.304688","0.000000"
"333","8867.295898","0.000000"
"334","8867.295898","0.000000"
"335","8867.295898","0.000000"
"336","8867.295898","0.000000"
"337","8867.295898","0.000000"
"338","8867.295898","0.000000"
"339","8867.295898","0.000000"
"340","8867.295898","0.000000"
"341","8867.295898","0.000000"
"342","8867.295898","0.000000"
"343","8867.295898","0.000000"
"344","8867.295898","0.000000"
"345","8867.295898","0.000000"
"346","8867.295898","0.000000"
"347","8867.295898","0.000000"
"348","8867.295898","0.000000"
"349","8867.295898","0.000000"
"350","8867.295898","0.000000"
"351","8867.295898","0.000000"
"352","8867.295898","0.000000"
"353","8867.295898","0.000000"
"354","8867.295898","0.000000"
"355","8867.295898","0.000000"
"356","8867.295898","0.000000"
"357","8867.295898","0.000000"
"358","8867.295898","0.000000"
"359","8867.295898","0.000000"
"360","8867.295898","0.000000"
"361","8867.295898","0.000000"
"362","8867.295898","0.000000"
"363","8867.295898","0.000000"
"364","8867.295898","0.000000"
"365","8867.295898","0.000000"
"366","8867.295898","0.000000"
"367","8867.295898","0.000000"
"368","8867.295898","0.000000"
"369","8867.295898","0.000000"
"370","8867.295898","0.000000"
"371","8867.295898","0.000000"
"372","8867.295898","0.000000"
"373","8867.295898","0.000000"
"374","8867.295898","0.000000"
"375","8867.295898","0.000000"
"376","8867.295898","0.000000"
"377","8867.295898","0.000000"
"378","8867.295898","0.000000"
"379","8867.295898","0.000000"
"380","8867.295898","0.000000"
"381","8867.295898","0.000000"
"382","8867.295898","0.000000"
"383","8867.295898","0.000000"
"384","8867.295898","0.000000"
"385","8867.295898","0.000000"
"386","8867.295898","0.000000"
"387","8867.295898","0.000000"
"388","8867.295898","0.000000"
"389","8867.295898","0.000000"
"390","8867.295898","0.000000"
"391","8867.295898","0.000000"
"392","8867.295898","0.000000"
"393","8867.295898","0.000000"
"394","8867.295898","0.000000"
"395","8867.295898","0.000000"
"396","8867.295898","0.000000"
"397","8867.295898","0.000000"
"398","8867.295898","0.000000"
"399","8867.295898","0.000000"
"400","8867.295898","0.000000"
"401","8867.295898","0.000000"
"402","8867.295898","0.000000"
"403","8867.295898","0.000000"
"404","8867.295898","0.000000"
"405","8867.295898","0.000000"
"406","8867.295898","0.000000"
"407","8867.295898","0.000000"
"408","8867.295898","0.000000"
"409","8867.295898","0.000000"
"410","8867.295898","0.000000"
"411","8867.295898","0.000000"
"412","8867.295898","0.000000"
"413","8867.295898","0.000000"
"414","8867.295898","0.000000"
"415","8867.295898","0.000000"
"416","8867.295898","0.000000"
"417","8867.295898","0.000000"
"418","8867.295898","0.000000"
"419","8867.295898","0.000000"
"420","8867.295898","0.000000"
"421","8867.295898","0.000000"
"422","8867.295898","0.000000"
"423","8867.295898","0.000000"
"424","8867.295898","0.000000"
"425","8867.295898","0.000000"
"426","8867.295898","0.000000"
"427","8867.295898","0.000000"
"428","8867.295898","0.000000"
"429","8867.295898","0.000000"
"430","8867.295898","0.000000"
"431","8867.295898","0.000000"
"432","8867.295898","0.000000"
"433","8867.295898","0.000000"
"434","8867.295898","0.000000"
"435","8867.295898","0.000000"
"436","8867.295898","0.000000"
"437","8867.295898","0.000000"
"438","8867.295898","0.000000"
"439","8867.295898","0.000000"
"440","8867.295898","0.000000"
"441","8867.295898","0.000000"
"442","8867.295898","0.000000"
"443","8867.295898","0.000000"
"444","8867.295898","0.000000"
"445","8866.658203","0.000000"
"446","8866.658203","0.000000"
"447","8866.658203","0.000000"
"448","8866.658203","0.000000"
"449","8866.658203","0.000000"
"450","8866.658203","0.000000"
"451","8866.658203","0.000000"
"452","8866.658203","0.000000"
"453","8866.658203","0.000000"
"454","8866.658203","0.000000"
"455","8866.658203","0.000000"
"456","8866.658203","0.000000"
"457","8866.658203","0.000000"
"458","8866.658203","0.000000"
"459","8866.658203","0.000000"
"460","8865.875977","0.000000"
"461","8865.088867","0.000000"
"462","8865.088867","0.000000"
"463","8865.088867","0.000000"
"464","8865.088867","0.000000"
"465","8865.088867","0.000000"
"466","8865.088867","0.000000"
"467","8865.088867","0.000000"
"468","8865.088867","0.000000"
"469","8865.088867","0.000000"
"470","8865.088867","0.000000"
"471","8865.088867","0.000000"
"472","8864.883789","0.000000"
"473","8864.883789","0.000000"
"474","8864.883789","0.000000"
"475","8864.883789","0.000000"
"476","8864.550781","0.000000"
"477","8864.550781","0.000000"
"478","8864.550781","0.000000"
"479","8864.550781","0.000000"
"480","8863.838867","0.000000"
"481","8863.838867","0.000000"
"482","8863.838867","0.000000"
"483","8861.332031","0.000000"
"484","8861.332031","0.000000"
"485","8861.332031","0.000000"
"486","8861.332031","0.000000"
"487","8861.332031","0.000000"
"488","8861.332031","0.000000"
"489","8861.332031","0.000000"
"490","8861.332031","0.000000"
"491","8861.332031","0.000000"
"492","8861.332031","0.000000"
"493","8861.332031","0.000000"
"494","8861.332031","0.000000"
"495","8861.332031","0.000000"
"496","8861.332031","0.000000"
"497","8861.332031","0.000000"
"498","8861.332031","0.000000"
"499","8861.332031","0.000000"
"500","8861.332031","0.000000"
"501","8861.332031","0.000000"
"502","8861.332031","0.000000"
"503","8861.332031","0.000000"
"504","8861.332031","0.000000"
"505","8861.332031","0.000000"
"506","8861.332031","0.000000"
"507","8861.332031","0.000000"
"508","8861.332031","0.000000"
"509","8861.332031","0.000000"
"510","8861.332031","0.000000"
"511","8861.332031","0.000000"
"512","8861.332031","0.000000"
"513","8861.332031","0.000000"
"514","8861.332031","0.000000"
"515","8861.332031","0.000000"
"516","8861.332031","0.000000"
"517","8861.332031","0.000000"
"518","8861.332031","0.000000"
"519","8861.332031","0.000000"
"520","8861.332031","0.000000"
"521","8861.332031","0.000000"
"522","8861.332031","0.000000"
"523","8861.332031","0.000000"
"524","8861.332031","0.000000"
"525","8861.332031","0.000000"
"526","8861.332031","0.000000"
"527","8861.332031","0.000000"
"528","8861.332031","0.000000"
"529","8861.332031","0.000000"
"530","8861.332031","0.000000"
"531","8861.332031","0.000000"
"532","8861.332031","0.000000"
"533","8861.332031","0.000000"
"534","8861.332031","0.000000"
"535","8861.332031","0.000000"
"536","8861.332031","0.000000"
"537","8861.332031","0.000000"
"538","8861.332031","0.000000"
"539","8861.332031","0.000000"
"540","8861.332031","0.000000"
"541","8861.332031","0.000000"
"542","8861.332031","0.000000"
"543","8861.332031","0.000000"
"544","8861.332031","0.000000"
"545","8861.332031","0.000000"
"546","8860.969727","0.000000"
"547","8860.969727","0.000000"
"548","8860.969727","0.000000"
"549","8860.969727","0.000000"
"550","8860.969727","0.000000"
"551","8859.657227","0.000000"
"552","8859.657227","0.000000"
"553","8859.657227","0.000000"
"554","8859.657227","0.000000"
"555","8859.657227","0.000000"
"556","8859.657227","0.000000"
"557","8859.657227","0.000000"
"558","8859.657227","0.000000"
"559","8859.657227","0.000000"
"560","8859.657227","0.000000"
"561","8859.657227","0.000000"
"562","8859.367188","0.000000"
"563","8859.367188","0.000000"
"564","8859.367188","0.000000"
"565","8859.367188","0.000000"
"566","8859.367188","0.000000"
"567","8859.367188","0.000000"
"568","8859.367188","0.000000"
"569","8858.608398","0.000000"
"570","8858.608398","0.000000"
"571","8858.608398","0.000000"
"572","8858.608398","0.000000"
"573","8858.608398","0.000000"
"574","8858.608398","0.000000"
"575","8858.608398","0.000000"
"576","8858.608398","0.000000"
"577","8858.518555","0.000000"
"578","8858.518555","0.000000"
"579","8858.518555","0.000000"
"580","8858.518555","0.000000"
"581","8858.518555","0.000000"
"582","8857.884766","0.000000"
"583","8857.884766","0.000000"
"584","8855.813477","0.000000"
"585","8855.813477","0.000000"
"586","8855.813477","0.000000"
"587","8855.813477","0.000000"
"588","8855.813477","0.000000"
"589","8855.813477","0.000000"
"590","8855.813477","0.000000"
"591","8855.813477","0.000000"
"592","8855.813477","0.000000"
"593","8855.813477","0.000000"
"594","8855.813477","0.000000"
"595","8855.813477","0.000000"
"596","8855.813477","0.000000"
"597","8855.813477","0.000000"
"598","8855.813477","0.000000"
"599","8855.813477","0.000000"
"600","8855.813477","0.000000"
"601","8855.813477","0.000000"
"602","8855.813477","0.000000"
"603","8855.813477","0.000000"
"604","8855.813477","0.000000"
"605","8854.655273","0.000000"
"606","8854.655273","0.000000"
"607","8854.655273","0.000000"
"608","8854.655273","0.000000"
"609","8854.655273","0.000000"
"610","8854.655273","0.000000"
"611","8852.557617","0.000000"
"612","8852.557617","0.000000"
"613","8852.557617","0.000000"
"614","8852.557617","0.000000"
"615","8852.557617","0.000000"
"616","8852.557617","0.000000"
"617","8852.557617","0.000000"
"618","8852.557617","0.000000"
"619","8852.557617","0.000000"
"620","8852.557617","0.000000"
"621","8852.557617","0.000000"
"622","8852.557617","0.000000"
"623","8852.557617","0.000000"
"624","8852.557617","0.000000"
"625","8852.557617","0.000000"
"626","8852.557617","0.000000"
"627","8852.557617","0.000000"
"628","8852.557617","0.000000"
"629","8852.557617","0.000000"
"630","8852.557617","0.000000"
"631","8852.557617","0.000000"
"632","8852.557617","0.000000"
"633","8852.557617","0.000000"
"634","8852.557617","0.000000"
"635","8852.557617","0.000000"
"636","8852.557617","0.000000"
"637","8852.557617","0.000000"
"638","8852.557617","0.000000"
"639","8852.557617","0.000000"
"640","8852.557617","0.000000"
"641","8852.557617","0.000000"
"642","8852.557617","0.000000"
"643","8852.557617","0.000000"
"644","8852.557617","0.000000"
"645","8852.557617","0.000000"
"646","8852.557617","0.000000"
"647","8852.557617","0.000000"
"648","8852.557617","0.000000"
"649","8852.557617","0.000000"
"650","8852.557617","0.000000"
"651","8852.557617","0.000000"
"652","8852.557617","0.000000"
"653","8852.557617","0.000000"
"654","8852.557617","0.000000"
"655","8852.557617","0.000000"
"656","8852.557617","0.000000"
"657","8852.557617","0.000000"
"658","8852.557617","0.000000"
"659","8852.557617","0.000000"
"660","8852.557617","0.000000"
"661","8852.557617","0.000000"
"662","8852.557617","0.000000"
"663","8852.557617","0.000000"
"664","8852.557617","0.000000"
"665","8852.557617","0.000000"
"666","8852.557617","0.000000"
"667","8852.557617","0.000000"
"668","8852.557617","0.000000"
"669","8852.557617","0.000000"
"670","8852.557617","0.000000"
"671","8852.557617","0.000000"
"672","8852.557617","0.000000"
"673","8852.557617","0.000000"
"674","8852.557617","0.000000"
"675","8852.557617","0.000000"
"676","8852.557617","0.000000"
"677","8852.557617","0.000000"
"678","8852.557617","0.000000"
"679","8852.557617","0.000000"
"680","8852.557617","0.000000"
"681","8852.557617","0.000000"
"682","8852.557617","0.000000"
"683","8852.557617","0.000000"
"684","8852.557617","0.000000"
"685","8852.557617","0.000000"
"686","8852.557617","0.000000"
"687","8852.557617","0.000000"
"688","8852.557617","0.000000"
"689","8852.557617","0.000000"
"690","8852.557617","0.000000"
"691","8852.557617","0.000000"
"692","8852.557617","0.000000"
"693","8852.557617","0.000000"
"694","8852.557617","0.000000"
"695","8852.557617","0.000000"
"696","8852.557617","0.000000"
"697","8852.557617","0.000000"
"698","8852.557617","0.000000"
"699","8852.557617","0.000000"
"700","8852.557617","0.000000"
"701","8852.557617","0.000000"
"702","8852.557617","0.000000"
"703","8852.557617","0.000000"
"704","8852.557617","0.000000"
"705","8852.557617","0.000000"
"706","8852.557617","0.000000"
"707","8852.557617","0.000000"
"708","8852.557617","0.000000"
"709","8852.557617","0.000000"
"710","8852.557617","0.000000"
"711","8852.557617","0.000000"
"712","8852.557617","0.000000"
"713","8852.557617","0.000000"
"714","8852.557617","0.000000"
"715","8852.557617","0.000000"
"716","8852.557617","0.000000"
"717","8852.557617","0.000000"
"718","8852.557617","0.000000"
"719","8852.557617","0.000000"
"720","8852.557617","0.000000"
"721","8852.557617","0.000000"
"722","8852.557617","0.000000"
"723","8852.557617","0.000000"
"724","8852.557617","0.000000"
"725","8852.557617","0.000000"
"726","8852.557617","0.000000"
"727","8852.557617","0.000000"
"728","8852.557617","0.000000"
"729","8852.557617","0.000000"
"730","8852.557617","0.000000"
"731","8852.557617","0.000000"
"732","8852.557617","0.000000"
"733","8852.557617","0.000000"
"734","8852.557617","0.000000"
"735","8852.557617","0.000000"
"736","8852.557617","0.000000"
"737","8852.557617","0.000000"
"738","8852.557617","0.000000"
"739","8852.557617","0.000000"
"740","8852.557617","0.000000"
"741","8852.557617","0.000000"
"742","8852.557617","0.000000"
"743","8852.557617","0.000000"
"744","8852.557617","0.000000"
"745","8852.557617","0.000000"
"746","8852.557617","0.000000"
"747","8852.557617","0.000000"
"748","8852.557617","0.000000"
"749","8852.557617","0.000000"
"750","8852.557617","0.000000"
"751","8852.557617","0.000000"
"752","8852.557617","0.000000"
"753","8852.557617","0.000000"
"754","8852.557617","0.000000"
"755","8852.557617","0.000000"
"756","8852.557617","0.000000"
"757","8852.557617","0.000000"
"758","8852.557617","0.000000"
"759","8852.557617","0.000000"
"760","8852.557617","0.000000"
"761","8852.557617","0.000000"
"762","8852.557617","0.000000"
"763","8852.557617","0.000000"
"764","8852.557617","0.000000"
"765","8852.557617","0.000000"
"766","8852.557617","0.000000"
"767","8852.557617","0.000000"
"768","8852.557617","0.000000"
"769","8852.557617","0.000000"
"770","8852.557617","0.000000"
"771","8852.557617","0.000000"
"772","8852.557617","0.000000"
"773","8852.557617","0.000000"
"774","8852.557617","0.000000"
"775","8852.557617","0.000000"
"776","8852.557617","0.000000"
"777","8852.557617","0.000000"
"778","8852.557617","0.000000"
"779","8852.557617","0.000000"
"780","8852.557617","0.000000"
"781","8852.557617","0.000000"
"782","8852.557617","0.000000"
"783","8852.557617","0.000000"
"784","8852.557617","0.000000"
"785","8852.557617","0.000000"
"786","8852.557617","0.000000"
"787","8852.557617","0.000000"
"788","8852.557617","0.000000"
"789","8852.557617","0.000000"
"790","8852.557617","0.000000"
"791","8852.557617","0.000000"
"792","8852.557617","0.000000"
"793","8852.557617","0.000000"
"794","8852.557617","0.000000"
"795","8852.557617","0.000000"
"796","8852.557617","0.000000"
"797","8852.557617","0.000000"
"798","8852.557617","0.000000"
"799","8852.557617","0.000000"
"800","8852.557617","0.000000"
"801","8852.557617","0.000000"
"802","8852.557617","0.000000"
"803","8852.557617","0.000000"
"804","8852.557617","0.000000"
"805","8852.557617","0.000000"
"806","8852.557617","0.000000"
"807","8852.557617","0.000000"
"808","8852.557617","0.000000"
"809","8852.557617","0.000000"
"810","8852.557617","0.000000"
"811","8852.557617","0.000000"
"812","8852.557617","0.000000"
"813","8852.557617","0.000000"
"814","8852.557617","0.000000"
"815","8852.557617","0.000000"
"816","8852.557617","0.000000"
"817","8852.557617","0.000000"
"818","8852.557617","0.000000"
"819","8852.557617","0.000000"
"820","8852.557617","0.000000"
"821","8852.557617","0.000000"
"822","8852.557617","0.000000"
"823","8852.021484","0.000000"
"824","8852.021484","0.000000"
"825","8852.021484","0.000000"
"826","8851.432617","0.000000"
"827","8851.432617","0.000000"
"828","8851.432617","0.000000"
"829","8851.432617","0.000000"
"830","8851.432617","0.000000"
"831","8851.432617","0.000000"
"832","8851.432617","0.000000"
"833","8851.432617","0.000000"
"834","8851.432617","0.000000"
"835","8851.432617","0.000000"
"836","8851.432617","0.000000"
"837","8851.432617","0.000000"
"838","8850.657227","0.000000"
"839","8850.009766","0.000000"
"840","8850.009766","0.000000"
"841","8849.178711","0.000000"
"842","8849.178711","0.000000"
"843","8849.178711","0.000000"
"844","8849.178711","0.000000"
"845","8849.178711","0.000000"
"846","8849.178711","0.000000"
"847","8849.178711","0.000000"
"848","8849.178711","0.000000"
"849","8849.178711","0.000000"
"850","8848.392578","0.000000"
"851","8848.392578","0.000000"
"852","8848.392578","0.000000"
"853","8848.392578","0.000000"
"854","8848.392578","0.000000"
"855","8848.392578","0.000000"
"856","8848.392578","0.000000"
"857","8848.392578","0.000000"
"858","8848.392578","0.000000"
"859","8848.392578","0.000000"
"860","8848.392578","0.000000"
"861","8848.392578","0.000000"
"862","8848.392578","0.000000"
"863","8848.392578","0.000000"
"864","8848.392578","0.000000"
"865","8848.392578","0.000000"
"866","8848.392578","0.000000"
"867","8848.392578","0.000000"
"868","8848.392578","0.000000"
"869","8848.392578","0.000000"
"870","8848.392578","0.000000"
"871","8848.392578","0.000000"
"872","8848.392578","0.000000"
"873","8848.392578","0.000000"
"874","8848.392578","0.000000"
"875","8848.392578","0.000000"
"876","8848.392578","0.000000"
"877","8848.392578","0.000000"
"878","8848.392578","0.000000"
"879","8848.392578","0.000000"
"880","8848.392578","0.000000"
"881","8848.392578","0.000000"
"882","8848.392578","0.000000"
"883","8848.392578","0.000000"
"884","8848.392578","0.000000"
"885","8848.392578","0.000000"
"886","8848.392578","0.000000"
"887","8848.392578","0.000000"
"888","8848.392578","0.000000"
"889","8848.392578","0.000000"
"890","8848.392578","0.000000"
"891","8848.392578","0.000000"
"892","8848.392578","0.000000"
"893","8848.392578","0.000000"
"894","8848.392578","0.000000"
"895","8848.392578","0.000000"
"896","8848.392578","0.000000"
"897","8848.392578","0.000000"
"898","8848.392578","0.000000"
"899","8848.392578","0.000000"
"900","8848.392578","0.000000"
"901","8848.392578","0.000000"
"902","8848.392578","0.000000"
"903","8847.507813","0.000000"
"904","8847.507813","0.000000"
"905","8847.507813","0.000000"
"906","8847.507813","0.000000"
"907","8847.507813","0.000000"
"908","8847.507813","0.000000"
"909","8847.507813","0.000000"
"910","8847.507813","0.000000"
"911","8847.507813","0.000000"
"912","8847.507813","0.000000"
"913","8847.507813","0.000000"
"914","8847.507813","0.000000"
"915","8847.507813","0.000000"
"916","8847.507813","0.000000"
"917","8847.507813","0.000000"
"918","8847.507813","0.000000"
"919","8847.507813","0.000000"
"920","8847.507813","0.000000"
"921","8847.507813","0.000000"
"922","8847.221680","0.000000"
"923","8847.221680","0.000000"
"924","8847.221680","0.000000"
"925","8847.221680","0.000000"
"926","8847.221680","0.000000"
"927","8847.221680","0.000000"
"928","8847.221680","0.000000"
"929","8847.221680","0.000000"
